card_id,name,rarity,card_type,cost,life,attribute,power,counter,color,block_icon,type,effect,trigger,card_set,card_image_url
EB02-007,Cloven Rose Blizzard,C,Event,3,,,,,Red,3,Animal/Water Seven/Straw Hat Crew,"[Main] Up to a total of 3 of your Leader and Character cards gain +1000 power during this turn. Then, K.O. up to 1 of your opponent's Characters with 3000 power or less.",[] K.O. up to 1 of your opponent's Characters with 4000 power or less.,-Anime 25th collection- [EB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB02-007.png
EB02-008,The Peak,R,Event,2,,,,,Red,3,Music,"[Main] Look at 4 cards from the top of your deck; reveal up to 1 card with a cost of 4 or more and add it to your hand. Then, place the rest at the bottom of your deck in any order.",[] Activate this card's [Main] effect.,-Anime 25th collection- [EB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB02-008.png
EB02-009,Thousand Sunny,C,Stage,2,,,,,Red,3,Straw Hat Crew,[Activate: Main] You may rest this Stage: Give up to 1 of your currently given DON!! cards to 1 of your {Straw Hat Crew} type Characters.,,-Anime 25th collection- [EB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB02-009.png
EB02-010,Monkey.D.Luffy,L,Leader,,4,Strike,5000,,Green/Purple,3,Straw Hat Crew,"[Activate: Main] [Once Per Turn] DON!! −2: If the only Characters on your field are {Straw Hat Crew} type Characters, set up to 2 of your DON!! cards as active. Then, this Leader gains +1000 power until the end of your opponent's next turn.",,-Anime 25th collection- [EB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB02-010.png
EB02-010_p1,Monkey.D.Luffy,L,Leader,,4,Strike,5000,,Green/Purple,3,Straw Hat Crew,"[Activate: Main] [Once Per Turn] DON!! −2: If the only Characters on your field are {Straw Hat Crew} type Characters, set up to 2 of your DON!! cards as active. Then, this Leader gains +1000 power until the end of your opponent's next turn.",,-Anime 25th collection- [EB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB02-010_p1.png
EB02-011,Arlong,SR,Character,3,,Slash,4000,1000,Green,3,Fish-Man/East Blue/Arlong Pirates,"[On Play] If your Leader has the {Fish-Man} or {East Blue} type, give up to 1 rested DON!! card to 1 of your Leader. Then, up to 1 of your opponent's Characters with a cost of 5 or less cannot be rested until the end of your opponent's next turn.",,-Anime 25th collection- [EB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB02-011.png
EB02-011_p1,Arlong,SR,Character,3,,Slash,4000,1000,Green,3,Fish-Man/East Blue/Arlong Pirates,"[On Play] If your Leader has the {Fish-Man} or {East Blue} type, give up to 1 rested DON!! card to 1 of your Leader. Then, up to 1 of your opponent's Characters with a cost of 5 or less cannot be rested until the end of your opponent's next turn.",,-Anime 25th collection- [EB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB02-011_p1.png
EB02-012,Gaimon,C,Character,1,,Wisdom,1000,1000,Green,3,East Blue,"If you have a [Sarfunkel], this Character gains [Blocker].",,-Anime 25th collection- [EB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB02-012.png
EB02-013,Carrot,C,Character,1,,Special,,2000,Green,3,Minks,"[On Play] If you have 3 or more DON!! cards on your field, look at 7 cards from the top of your deck; reveal up to 1 [Zou] and add it to your hand. Then, place the rest at the bottom of your deck in any order and play up to 1 [Zou] from your hand.",,-Anime 25th collection- [EB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB02-013.png
EB02-014,Sarfunkel,C,Character,2,,Wisdom,,1000,Green,3,East Blue,[On Play] Play up to 1 [Gaimon] from your hand.,,-Anime 25th collection- [EB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB02-014.png
EB02-015,Jewelry Bonney,SR,Character,7,,Special,7000,1000,Green,3,Supernovas/Bonney Pirates,"[On Play] Up to 1 of your opponent's rested Characters will not become active in your opponent's next Refresh Phase. Then, set up to 1 of your DON!! cards as active at the end of this turn.",,-Anime 25th collection- [EB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB02-015.png
EB02-015_p1,Jewelry Bonney,SR,Character,7,,Special,7000,1000,Green,3,Supernovas/Bonney Pirates,"[On Play] Up to 1 of your opponent's rested Characters will not become active in your opponent's next Refresh Phase. Then, set up to 1 of your DON!! cards as active at the end of this turn.",,-Anime 25th collection- [EB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB02-015_p1.png
EB02-016,Chopperman,C,Character,5,,Strike,6000,1000,Green,3,Animal/Straw Hat Crew,"Also treat this card's name as [Tony Tony.Chopper] according to the rules.
[On Play] Play up to 1 {Animal} type Character card with a cost of 3 or less from your hand.",,-Anime 25th collection- [EB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB02-016.png
EB02-017,Nami,R,Character,1,,Wisdom,2000,1000,Green,3,East Blue/Straw Hat Crew,"[On Play] Look at 5 cards from the top of your deck; reveal up to 1 {Straw Hat Crew} type card other than [Nami] and add it to your hand. Then, place the rest at the bottom of your deck in any order.",,-Anime 25th collection- [EB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB02-017.png
EB02-017_p1,Nami,R,Character,1,,Wisdom,2000,1000,Green,3,East Blue/Straw Hat Crew,"[On Play] Look at 5 cards from the top of your deck; reveal up to 1 {Straw Hat Crew} type card other than [Nami] and add it to your hand. Then, place the rest at the bottom of your deck in any order.",,-Anime 25th collection- [EB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB02-017_p1.png
EB02-018,Buggy,R,Character,4,,Slash,6000,,Green,3,East Blue/Buggy Pirates,"[On Play] If you have no other [Buggy] Characters, up to 1 of your Leader gains [Double Attack] during this turn.",[] Rest up to 1 of your opponent's Characters with a cost of 4 or less.,-Anime 25th collection- [EB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB02-018.png
EB02-019,Roronoa Zoro,R,Character,4,,Slash,5000,1000,Green,3,East Blue/Straw Hat Crew,"If your opponent has 2 or more Characters, this Character can attack Characters on the turn in which it is played.
[On Play] If your Leader has the {Straw Hat Crew} type, rest up to 1 of your opponent's Characters with a cost of 4 or less.",,-Anime 25th collection- [EB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB02-019.png
EB02-020,We Are!,R,Event,2,,,,,Green,3,Music,"[Main] Look at 4 cards from the top of your deck; reveal up to 1 card with a cost of 4 or more and add it to your hand. Then, place the rest at the bottom of your deck in any order.",[] Activate this card's [Main] effect.,-Anime 25th collection- [EB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB02-020.png
EB02-021,Gum-Gum Giant Pistol,C,Event,3,,,,,Green,3,Water Seven/Straw Hat Crew,"[Main] Up to 1 of your {Straw Hat Crew} type Characters gains +6000 power during this turn. Then, the selected Character will not become active in your next Refresh Phase.",[] Rest up to 1 of your opponent's Characters with a cost of 4 or less.,-Anime 25th collection- [EB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB02-021.png
EB02-022,Usopp,R,Character,4,,Ranged,5000,1000,Blue,3,East Blue/Straw Hat Crew,"[On Play] If you have 2 or less Characters with 5000 power or more, play up to 1 Character card with 6000 power or less and no base effect from your hand.",,-Anime 25th collection- [EB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB02-022.png
EB02-022_p1,Usopp,R,Character,4,,Ranged,5000,1000,Blue,3,East Blue/Straw Hat Crew,"[On Play] If you have 2 or less Characters with 5000 power or more, play up to 1 Character card with 6000 power or less and no base effect from your hand.",,-Anime 25th collection- [EB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB02-022_p1.png
EB02-023,Crocodile,C,Character,4,,Special,5000,1000,Blue,3,The Seven Warlords of the Sea/Baroque Works,"[Your Turn] [Once Per Turn] When your opponent's Character is returned to the owner's hand by your effect, look at 3 cards from the top of your deck and place them at the top or bottom of the deck in any order.",,-Anime 25th collection- [EB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB02-023.png
EB02-024,Sogeking,C,Character,4,,Ranged,5000,1000,Blue,3,Sniper Island,"Also treat this card's name as [Usopp] according to the rules.
[On Play] Draw 2 cards and place 2 cards from your hand at the bottom of your deck in any order. Then, return up to 1 Character with a cost of 1 or less to the owner's hand.",,-Anime 25th collection- [EB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB02-024.png
EB02-025,Donquixote Rosinante,R,Character,2,,Special,3000,1000,Blue,3,Navy/Donquixote Pirates,"[Activate: Main] You may rest 1 of your DON!! cards and this Character: If your Leader is [Donquixote Rosinante], look at 5 cards from the top of your deck; play up to 1 Character card with a cost of 2 or less rested. Then, place the rest at the bottom of your deck in any order.",,-Anime 25th collection- [EB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB02-025.png
EB02-026,Nefeltari Vivi,SR,Character,3,,Slash,2000,1000,Blue,3,Alabasta,"[On Play] If your Leader is multicolored and you have 5 or less cards in your hand, draw 2 cards.",,-Anime 25th collection- [EB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB02-026.png
EB02-026_p1,Nefeltari Vivi,SR,Character,3,,Slash,2000,1000,Blue,3,Alabasta,"[On Play] If your Leader is multicolored and you have 5 or less cards in your hand, draw 2 cards.",,-Anime 25th collection- [EB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB02-026_p1.png
EB02-027,Vista,C,Character,4,,Slash,5000,1000,Blue,3,Whitebeard Pirates,[On Play] Place up to 1 of your opponent's Characters with 1000 power or less at the bottom of the owner's deck.,,-Anime 25th collection- [EB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB02-027.png
EB02-028,Portgas.D.Ace,R,Character,5,,Special,5000,1000,Blue,3,Alabasta/Whitebeard Pirates,"[On Play] If your Leader's type includes ""Whitebeard Pirates"", look at 5 cards from the top of your deck; reveal up to 1 Character card with a cost of 2 and add it to your hand. Then, place the rest at the bottom of your deck in any order and play up to 1 Character card with a cost of 2 from your hand rested.",,-Anime 25th collection- [EB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB02-028.png
EB02-029,Grandpa Ryu,C,Character,3,,Wisdom,5000,1000,Blue,3,Animal/East Blue,,,-Anime 25th collection- [EB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB02-029.png
EB02-030,And That's When Somebody Makes Fun of Their Friend's Dream!!!!,C,Event,2,,,,,Blue,3,Alabasta/Straw Hat Crew,"[Counter] If any of your Characters would be K.O.'d in battle during this turn, you may trash 1 card from your hand instead.",[] Draw 1 card.,-Anime 25th collection- [EB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB02-030.png
EB02-031,Hope,R,Event,2,,,,,Blue,3,Music,"[Main] Look at 4 cards from the top of your deck; reveal up to 1 card with a cost of 4 or more and add it to your hand. Then, place the rest at the bottom of your deck in any order.",[] Activate this card's [Main] effect.,-Anime 25th collection- [EB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB02-031.png
EB02-032,Iceburg,C,Character,1,,Wisdom,,2000,Purple,3,Water Seven/Galley-La Company,"[On Play] If you have 3 or more DON!! cards on your field, look at 7 cards from the top of your deck; reveal up to 1 [Galley-La Company] and add it to your hand. Then, place the rest at the bottom of your deck in any order and play up to 1 [Galley-La Company] from your hand.",,-Anime 25th collection- [EB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB02-032.png
EB02-033,Klabautermann,C,Character,1,,Wisdom,,1000,Purple,3,Sprite,"If you have [Merry Go] on your field, this Character gains [Blocker].",,-Anime 25th collection- [EB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB02-033.png
EB02-034,Komei,C,Character,4,,Wisdom,6000,1000,Purple,3,Navy/Foxy Pirates,,,-Anime 25th collection- [EB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB02-034.png
EB02-035,Sanji & Pudding,SR,Character,5,,Strike/Wisdom,7000,,Purple,3,Big Mom Pirates/Straw Hat Crew,"[Your Turn] [Once Per Turn] When 2 or more DON!! cards on your field are returned to your DON!! deck, add up to 1 DON!! card from your DON!! deck and set it as active.
[On Play] If the number of DON!! cards on your field is equal to or less than the number on your opponent's field, draw 1 card.",,-Anime 25th collection- [EB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB02-035.png
EB02-035_p1,Sanji & Pudding,SR,Character,5,,Strike/Wisdom,7000,,Purple,3,Big Mom Pirates/Straw Hat Crew,"[Your Turn] [Once Per Turn] When 2 or more DON!! cards on your field are returned to your DON!! deck, add up to 1 DON!! card from your DON!! deck and set it as active.
[On Play] If the number of DON!! cards on your field is equal to or less than the number on your opponent's field, draw 1 card.",,-Anime 25th collection- [EB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB02-035_p1.png
EB02-036,Nico Robin,R,Character,3,,Strike,2000,1000,Purple,3,Straw Hat Crew,"[Blocker]
[On K.O.] DON!! −1: Look at 3 cards from the top of your deck; reveal up to 1 {Straw Hat Crew} type card and add it to your hand. Then, place the rest at the bottom of your deck in any order.",,-Anime 25th collection- [EB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB02-036.png
EB02-036_p1,Nico Robin,R,Character,3,,Strike,2000,1000,Purple,3,Straw Hat Crew,"[Blocker]
[On K.O.] DON!! −1: Look at 3 cards from the top of your deck; reveal up to 1 {Straw Hat Crew} type card and add it to your hand. Then, place the rest at the bottom of your deck in any order.",,-Anime 25th collection- [EB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB02-036_p1.png
EB02-037,Franky,R,Character,3,,Strike,4000,1000,Purple,3,Water Seven/Straw Hat Crew,"[On Play]/[When Attacking] If your Leader has the {Straw Hat Crew} type and the number of DON!! cards on your field is equal to or less than the number on your opponent's field, add up to 1 DON!! card from your DON!! deck and rest it.",,-Anime 25th collection- [EB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB02-037.png
EB02-038,Magellan,C,Character,3,,Special,4000,1000,Purple,3,Impel Down,[On Play] Play up to 1 {Impel Down} type Character card with a cost of 2 or less from your hand.,,-Anime 25th collection- [EB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB02-038.png
EB02-039,GERMA 66,C,Event,4,,,,,Purple,3,The Vinsmoke Family/GERMA 66,"[Main] You may trash 1 {GERMA 66} type Character card with 4000 power or less from your hand: If the number of DON!! cards on your field is equal to or less than the number on your opponent's field, play up to 1 Character card with 5000 to 7000 power and the same card name as the trashed card from your trash.",,-Anime 25th collection- [EB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB02-039.png
EB02-040,BRAND NEW WORLD,R,Event,2,,,,,Purple,3,Music,"[Main] Look at 4 cards from the top of your deck; reveal up to 1 card with a cost of 4 or more and add it to your hand. Then, place the rest at the bottom of your deck in any order.",[] Activate this card's [Main] effect.,-Anime 25th collection- [EB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB02-040.png
EB02-041,Merry Go,R,Stage,1,,,,,Purple,3,Straw Hat Crew,"[On Play] If your Leader has the {Straw Hat Crew} type, draw 1 card.
[Activate: Main] You may rest this Stage: If the number of DON!! cards on your field is equal to or less than the number on your opponent's field, up to 1 of your {Straw Hat Crew} type Characters gains +2 cost until the end of your opponent's next turn.",,-Anime 25th collection- [EB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB02-041.png
EB02-042,All-Hunt Grount,C,Character,6,,Strike,8000,1000,Black,3,Navy,,,-Anime 25th collection- [EB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB02-042.png
EB02-043,Jonathan,C,Character,7,,Wisdom,9000,1000,Black,3,Navy,,,-Anime 25th collection- [EB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB02-043.png
EB02-044,Sengoku,SR,Character,7,,Wisdom,7000,1000,Black,3,Navy,"[Blocker]
[On Play] Play up to 1 black {Navy} type Character card with a cost of 4 or less from your trash rested.",,-Anime 25th collection- [EB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB02-044.png
EB02-044_p1,Sengoku,SR,Character,7,,Wisdom,7000,1000,Black,3,Navy,"[Blocker]
[On Play] Play up to 1 black {Navy} type Character card with a cost of 4 or less from your trash rested.",,-Anime 25th collection- [EB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB02-044_p1.png
EB02-045,Trafalgar Law,SR,Character,5,,Slash,6000,1000,Black,3,Dressrosa/Supernovas/Heart Pirates,"[Blocker]
[On Play] You may place 2 cards from your trash at the bottom of your deck in any order: Choose one:
• Draw 1 card.
• If your opponent has 5 or more cards in their hand, your opponent trashes 1 card from their hand.",,-Anime 25th collection- [EB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB02-045.png
EB02-045_p1,Trafalgar Law,SR,Character,5,,Slash,6000,1000,Black,3,Dressrosa/Supernovas/Heart Pirates,"[Blocker]
[On Play] You may place 2 cards from your trash at the bottom of your deck in any order: Choose one:
• Draw 1 card.
• If your opponent has 5 or more cards in their hand, your opponent trashes 1 card from their hand.",,-Anime 25th collection- [EB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB02-045_p1.png
EB02-046,Hildon,C,Character,3,,Wisdom,3000,2000,Black,3,Thriller Bark Pirates,[On Play] Trash 2 cards from the top of your deck and give up to 1 of your opponent's Characters −1 cost during this turn.,,-Anime 25th collection- [EB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB02-046.png
EB02-047,Blueno,C,Character,5,,Strike,6000,1000,Black,3,CP9,"[Activate: Main] You may trash 1 card from your hand and trash this Character: Play up to 1 Character card with a type including ""CP"" and a cost of 5 or less other than [Blueno] from your trash.",,-Anime 25th collection- [EB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB02-047.png
EB02-048,Brook,R,Character,5,,Slash,6000,1000,Black,3,Straw Hat Crew,"[On Play] Add up to 1 [Laboon] from your trash to your hand.
[On K.O.] Play up to 1 [Laboon] with a cost of 4 or less from your hand.",,-Anime 25th collection- [EB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB02-048.png
EB02-048_p1,Brook,R,Character,5,,Slash,6000,1000,Black,3,Straw Hat Crew,"[On Play] Add up to 1 [Laboon] from your trash to your hand.
[On K.O.] Play up to 1 [Laboon] with a cost of 4 or less from your hand.",,-Anime 25th collection- [EB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB02-048_p1.png
EB02-049,Monkey.D.Garp,R,Character,5,,Strike,6000,,Black,3,Navy,"[On Play] Give up to 2 rested DON!! cards to 1 of your Leader.
[Activate: Main] You may rest this Character: If your Leader is [Monkey.D.Garp], K.O. up to 1 of your opponent's Characters with a cost of 1 or less.",,-Anime 25th collection- [EB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB02-049.png
EB02-050,Kokoro no Chizu,R,Event,2,,,,,Black,3,Music,"[Main] Look at 4 cards from the top of your deck; reveal up to 1 card with a cost of 4 or more and add it to your hand. Then, place the rest at the bottom of your deck in any order.",[] Activate this card's [Main] effect.,-Anime 25th collection- [EB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB02-050.png
EB02-051,Three-Pace Hum Soul Notch Slash,C,Event,3,,,,,Black,3,Former Rumbar Pirates,"[Main] Choose one:
• K.O. up to 1 of your opponent's Characters with a cost of 2 or less.
• Give up to 1 of your opponent's Characters −4 cost during this turn.",,-Anime 25th collection- [EB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB02-051.png
EB02-052,Enel,SR,Character,10,,Special,11000,,Yellow,3,Sky Island,"If your Leader has the {Sky Island} type, this Character gains [Rush].
[When Attacking] You may trash 1 card from your hand: If you have 1 or less Life cards, add up to 1 card from the top of your deck to the top of your Life cards. Then, this Character gains +1000 power during this turn.",,-Anime 25th collection- [EB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB02-052.png
EB02-052_p1,Enel,SR,Character,10,,Special,11000,,Yellow,3,Sky Island,"If your Leader has the {Sky Island} type, this Character gains [Rush].
[When Attacking] You may trash 1 card from your hand: If you have 1 or less Life cards, add up to 1 card from the top of your deck to the top of your Life cards. Then, this Character gains +1000 power during this turn.",,-Anime 25th collection- [EB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB02-052_p1.png
EB02-053,Myskina Olga,C,Character,3,,Wisdom,4000,1000,Yellow,3,Alchemi,[On Play]/[On K.O.] Look at up to 1 card from the top of your or your opponent's Life cards and place it at the top or bottom of the Life cards.,,-Anime 25th collection- [EB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB02-053.png
EB02-054,Sanji,R,Character,5,,Strike,6000,1000,Yellow,3,East Blue/Straw Hat Crew,"[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)
[On Play] If you have 2 or less Life cards, draw 2 cards and trash 1 card from your hand.",,-Anime 25th collection- [EB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB02-054.png
EB02-054_p1,Sanji,R,Character,5,,Strike,6000,1000,Yellow,3,East Blue/Straw Hat Crew,"[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)
[On Play] If you have 2 or less Life cards, draw 2 cards and trash 1 card from your hand.",,-Anime 25th collection- [EB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB02-054_p1.png
EB02-055,Jinbe,R,Character,4,,Strike,5000,2000,Yellow,3,Fish-Man/Straw Hat Crew,,"[] If your Leader has the {Fish-Man} or {Merfolk} type and you have 2 or less Life cards, play this card.",-Anime 25th collection- [EB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB02-055.png
EB02-056,Vegapunk,SR,Character,5,,Wisdom,,1000,Yellow,3,Scientist/Egghead,"[Blocker]
[On Play] Look at 5 cards from the top of your deck; play up to 1 {Scientist} type Character card with a cost of 5 or less other than [Vegapunk]. Then, place the rest at the bottom of your deck in any order and if your opponent has 2 or less Characters, trash 1 card from your hand.",[] Draw 1 card.,-Anime 25th collection- [EB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB02-056.png
EB02-056_p1,Vegapunk,SR,Character,5,,Wisdom,,1000,Yellow,3,Scientist/Egghead,"[Blocker]
[On Play] Look at 5 cards from the top of your deck; play up to 1 {Scientist} type Character card with a cost of 5 or less other than [Vegapunk]. Then, place the rest at the bottom of your deck in any order and if your opponent has 2 or less Characters, trash 1 card from your hand.",[] Draw 1 card.,-Anime 25th collection- [EB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB02-056_p1.png
EB02-057,Mad Treasure,C,Character,4,,Special,5000,1000,Yellow,3,Treasure Pirates,[When Attacking] You may add 1 card from the top or bottom of your Life cards to your hand: Add up to 1 of your opponent's Characters with a cost of 3 or less to the top or bottom of your opponent's Life cards face-up.,,-Anime 25th collection- [EB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB02-057.png
EB02-058,UUUUUS!,R,Event,2,,,,,Yellow,3,Music,"[Main] Look at 4 cards from the top of your deck; reveal up to 1 card with a cost of 4 or more and add it to your hand. Then, place the rest at the bottom of your deck in any order.",[] Activate this card's [Main] effect.,-Anime 25th collection- [EB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB02-058.png
EB02-059,Without Your Help I Can't Become the King of the Pirates!!!!,C,Event,4,,,,,Yellow,3,Straw Hat Crew,"[Counter] Up to 1 of your Leader or Character cards gains +1000 power during this battle. Then, if you have 1 or less Life cards, play up to 1 of your yellow {Straw Hat Crew} type Character cards or [Sanji] with a cost of 5 or less from your hand.",,-Anime 25th collection- [EB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB02-059.png
EB02-060,Merry Go,C,Stage,2,,,,,Yellow,3,Straw Hat Crew,[Activate: Main] You may rest this Stage and turn 1 card from the top of your Life cards face-up: Up to 1 of your {Straw Hat Crew} type Characters gains +1000 power until the end of your opponent's next turn.,,-Anime 25th collection- [EB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB02-060.png
