card_id,name,rarity,card_type,cost,life,attribute,power,counter,color,block_icon,type,effect,trigger,card_set,card_image_url
EB03-008_p1,Hibari,R,Character,3,,Ranged,5000,,Red,4,Navy/SWORD,"[On Play]/[When Attacking] Up to 1 of your {SWORD} type Leader or Character cards can also attack active Characters during this turn.
[Activate: Main] [Once Per Turn] Give up to 1 of your opponent's Characters −1000 power during this turn.",,-ONE PIECE Heroines Edition- [EB-03],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB03-008_p1.png
EB03-009,Makino,C,Character,1,,Wisdom,,2000,Red,4,Windmill Village,[Activate: Main] You may rest this Character: Up to 1 of your Characters with no base effect gains +2000 power during this turn.,,-ONE PIECE Heroines Edition- [EB-03],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB03-009.png
EB03-010,Monet,R,Character,5,,Special,6000,1000,Red,4,Punk Hazard/Donquixote Pirates,"[Blocker]
[On Play] Look at 5 cards from the top of your deck; reveal up to 1 Character card with 1000 power or less or up to 1 Event card and add it to your hand. Then, place the rest at the bottom of your deck in any order.",,-ONE PIECE Heroines Edition- [EB-03],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB03-010.png
EB03-011,But If We Ever See Each Other Again... Will You Call Me Your Shipmate?!!,C,Event,1,,,,,Red,4,Alabasta,"[Counter] If your Leader is [Nefeltari Vivi], up to 1 of your Leader or Character cards gains +4000 power during this battle.",[] Give up to 1 of your opponent's Characters −2000 power during this turn.,-ONE PIECE Heroines Edition- [EB-03],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB03-011.png
EB03-012,Otama,R,Character,2,,Special,,2000,Green,4,Land of Wano,[Activate: Main] You may rest this Character: Rest up to 1 of your opponent's DON!! cards or {Animal} or {SMILE} type Characters with a cost of 3 or less.,,-ONE PIECE Heroines Edition- [EB-03],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB03-012.png
EB03-013,Carrot,R,Character,6,,Special,7000,1000,Green,4,Minks,"[Activate: Main] [Once Per Turn] If this Character was played on this turn, K.O. up to 1 of your opponent's rested Characters with a cost of 5 or less. Then, play up to 1 [Zou] from your hand.",,-ONE PIECE Heroines Edition- [EB-03],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB03-013.png
EB03-013_p1,Carrot,R,Character,6,,Special,7000,1000,Green,4,Minks,"[Activate: Main] [Once Per Turn] If this Character was played on this turn, K.O. up to 1 of your opponent's rested Characters with a cost of 5 or less. Then, play up to 1 [Zou] from your hand.",,-ONE PIECE Heroines Edition- [EB-03],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB03-013_p1.png
EB03-014,Kuina,C,Character,2,,Slash,,1000,Green,4,East Blue/Frost Moon Village,[Activate: Main] You may rest this Character: Give up to 2 rested DON!! cards to your <Slash> attribute Leader.,,-ONE PIECE Heroines Edition- [EB-03],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB03-014.png
EB03-015,Camie,C,Character,2,,Wisdom,,1000,Green,4,Merfolk/Fish-Man Island,"[Activate: Main] You may rest this Character: Give up to 1 rested DON!! card to 1 of your {Fish-Man} or {Merfolk} type Leader or Character cards. Then, rest up to 1 of your opponent's Characters with a cost of 2 or less.",,-ONE PIECE Heroines Edition- [EB-03],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB03-015.png
EB03-016,Kouzuki Hiyori,C,Character,1,,Wisdom,,,Green,4,Land of Wano/Kouzuki Clan,"[On Play] If your Leader is [Kouzuki Oden], draw 1 card.
[Activate: Main] You may trash this Character: Give up to 1 rested DON!! card to your {Land of Wano} type Leader.",,-ONE PIECE Heroines Edition- [EB-03],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB03-016.png
EB03-017,Jewelry Bonney,R,Character,5,,Special,6000,1000,Green,4,Supernovas/Bonney Pirates,"[On Play] If your Leader has the {Supernovas} type, set up to 1 of your DON!! cards as active. Then, up to 1 of your opponent's Characters with a cost of 8 or less cannot be rested until the end of your opponent's next End Phase.",,-ONE PIECE Heroines Edition- [EB-03],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB03-017.png
EB03-018,Tashigi,SR,Character,4,,Slash,6000,,Green,4,Navy,"[Opponent's Turn] This Character cannot be K.O.'d by your opponent's effects and gains [Blocker].
[End of Your Turn] You may rest 1 of your DON!! cards and trash 1 card from your hand: Set this Character as active.",,-ONE PIECE Heroines Edition- [EB-03],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB03-018.png
EB03-018_p1,Tashigi,SR,Character,4,,Slash,6000,,Green,4,Navy,"[Opponent's Turn] This Character cannot be K.O.'d by your opponent's effects and gains [Blocker].
[End of Your Turn] You may rest 1 of your DON!! cards and trash 1 card from your hand: Set this Character as active.",,-ONE PIECE Heroines Edition- [EB-03],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB03-018_p1.png
EB03-019,Wanda,C,Character,6,,Slash,7000,1000,Green,4,Minks,"[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)",,-ONE PIECE Heroines Edition- [EB-03],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB03-019.png
EB03-020,"There You Are, Sore Loser!",C,Event,1,,,,,Green,4,FILM,"[Counter] Up to 1 of your Leader or Character cards gains +2000 power during this battle. Then, if you have 2 or more {FILM} type Characters, that card gains an additional +2000 power during this battle.",[] Set up to 1 of your Characters as active.,-ONE PIECE Heroines Edition- [EB-03],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB03-020.png
EB03-021,Alvida,C,Character,4,,Strike,2000,1000,Blue,4,Cross Guild,[On Play] You may trash 1 card from your hand: Place up to 1 of your opponent's Characters with 4000 base power or less and up to 1 Character with a base cost of 3 or less at the bottom of the owner's deck.,,-ONE PIECE Heroines Edition- [EB-03],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB03-021.png
EB03-022,Isuka,R,Character,6,,Slash,6000,1000,Blue,4,Navy,"[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)
[On Play] Place up to 1 Character with a cost of 4 or less at the bottom of the owner's deck.",,-ONE PIECE Heroines Edition- [EB-03],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB03-022.png
EB03-023,Kaya,C,Character,2,,Wisdom,,2000,Blue,4,East Blue,[On Play] Look at 5 cards from the top of your deck and place them at the top or bottom of the deck in any order.,,-ONE PIECE Heroines Edition- [EB-03],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB03-023.png
EB03-024,Nefeltari Vivi,SR,Character,5,,Wisdom,4000,1000,Blue,4,Alabasta,"[Blocker]
[On Play] Play up to 1 {Alabasta} or {Straw Hat Crew} type Character card with a cost of 5 or less from your hand. Then, you cannot play any Character cards on your field during this turn.",,-ONE PIECE Heroines Edition- [EB-03],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB03-024.png
EB03-024_p1,Nefeltari Vivi,SR,Character,5,,Wisdom,4000,1000,Blue,4,Alabasta,"[Blocker]
[On Play] Play up to 1 {Alabasta} or {Straw Hat Crew} type Character card with a cost of 5 or less from your hand. Then, you cannot play any Character cards on your field during this turn.",,-ONE PIECE Heroines Edition- [EB-03],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB03-024_p1.png
EB03-025,Hina,R,Character,5,,Special,6000,1000,Blue,4,Navy,[On Play] You may trash 1 card from your hand: Return up to 1 Character with 6000 base power to the owner's hand.,,-ONE PIECE Heroines Edition- [EB-03],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB03-025.png
EB03-025_p1,Hina,R,Character,5,,Special,6000,1000,Blue,4,Navy,[On Play] You may trash 1 card from your hand: Return up to 1 Character with 6000 base power to the owner's hand.,,-ONE PIECE Heroines Edition- [EB-03],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB03-025_p1.png
EB03-026,Boa Hancock,SR,Character,6,,Special,8000,,Blue,4,The Seven Warlords of the Sea/Kuja Pirates,"[On Play] If your opponent has 5 or more cards in their hand, your opponent places 1 card from their hand at the bottom of their deck.
[Activate: Main] [Once Per Turn] You may place 1 of your Characters at the bottom of the owner's deck: Give your Leader and 1 Character up to 1 rested DON!! card each.",,-ONE PIECE Heroines Edition- [EB-03],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB03-026.png
EB03-026_p1,Boa Hancock,SR,Character,6,,Special,8000,,Blue,4,The Seven Warlords of the Sea/Kuja Pirates,"[On Play] If your opponent has 5 or more cards in their hand, your opponent places 1 card from their hand at the bottom of their deck.
[Activate: Main] [Once Per Turn] You may place 1 of your Characters at the bottom of the owner's deck: Give your Leader and 1 Character up to 1 rested DON!! card each.",,-ONE PIECE Heroines Edition- [EB-03],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB03-026_p1.png
EB03-027,Marguerite,R,Character,6,,Wisdom,7000,1000,Blue,4,Amazon Lily,[On Play] Return up to 1 Character with 7000 base power to the owner's hand.,,-ONE PIECE Heroines Edition- [EB-03],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB03-027.png
EB03-028,Yu,C,Character,2,,Wisdom,,1000,Blue,4,East Blue,"[On Play] Trash 1 card from your hand.
[Activate: Main] You may trash this Character: If you have 4 or less cards in your hand, draw 2 cards.",,-ONE PIECE Heroines Edition- [EB-03],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB03-028.png
EB03-029,Insolent Fool!! Stand Down!!,C,Event,1,,,,,Blue,4,The Seven Warlords of the Sea/Kuja Pirates,"[Main] You may rest 4 of your DON!! cards: If your Leader is [Boa Hancock], play up to 1 {Amazon Lily} or {Kuja Pirates} type Character card with a cost of 6 or less from your hand.
[Counter] Up to 1 of your [Boa Hancock] cards gains +3000 power during this battle.",,-ONE PIECE Heroines Edition- [EB-03],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB03-029.png
EB03-030,Viola,C,Character,5,,Special,6000,2000,Purple,4,Dressrosa,,,-ONE PIECE Heroines Edition- [EB-03],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB03-030.png
EB03-031,Vinsmoke Reiju,SR,Character,5,,Special,5000,1000,Purple,4,The Vinsmoke Family/GERMA 66,"[Your Turn] [On Play] DON!! −1: If your Leader is [Sanji], activate the [Main] effect of up to 1 Event card with a cost of 7 or less in your trash.",,-ONE PIECE Heroines Edition- [EB-03],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB03-031.png
EB03-031_p1,Vinsmoke Reiju,SR,Character,5,,Special,5000,1000,Purple,4,The Vinsmoke Family/GERMA 66,"[Your Turn] [On Play] DON!! −1: If your Leader is [Sanji], activate the [Main] effect of up to 1 Event card with a cost of 7 or less in your trash.",,-ONE PIECE Heroines Edition- [EB-03],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB03-031_p1.png
EB03-032,Charlotte Flampe,C,Character,1,,Ranged,2000,1000,Purple,4,Big Mom Pirates,[Your Turn] [On Play] Up to 1 of your [Charlotte Katakuri] cards gains +2000 power during this turn.,,-ONE PIECE Heroines Edition- [EB-03],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB03-032.png
EB03-033,Charlotte Brulee,C,Character,5,,Special,6000,1000,Purple,4,Big Mom Pirates,"[Opponent's Turn] [Once Per Turn] When a DON!! card on your field is returned to your DON!! deck by your effect, if your Leader has the {Big Mom Pirates} type, add up to 1 DON!! card from your DON!! deck and rest it.",,-ONE PIECE Heroines Edition- [EB-03],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB03-033.png
EB03-034,Charlotte Linlin,R,Character,7,,Special,7000,1000,Purple,4,Rocks Pirates,"[On Play] Draw 1 card and place 1 card from your hand at the top of your deck. Then, add up to 1 DON!! card from your DON!! deck and set it as active.
[On K.O.] DON!! −1: Add up to 1 card from the top of your deck to the top of your Life cards.",,-ONE PIECE Heroines Edition- [EB-03],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB03-034.png
EB03-034_p1,Charlotte Linlin,R,Character,7,,Special,7000,1000,Purple,4,Rocks Pirates,"[On Play] Draw 1 card and place 1 card from your hand at the top of your deck. Then, add up to 1 DON!! card from your DON!! deck and set it as active.
[On K.O.] DON!! −1: Add up to 1 card from the top of your deck to the top of your Life cards.",,-ONE PIECE Heroines Edition- [EB-03],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB03-034_p1.png
EB03-035,Charlotte Pudding,R,Character,4,,Wisdom,4000,2000,Purple,4,Big Mom Pirates,"[Blocker]
[On Play] If the number of DON!! cards on your field is equal to or less than the number on your opponent's field, add up to 1 DON!! card from your DON!! deck and rest it.",,-ONE PIECE Heroines Edition- [EB-03],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB03-035.png
EB03-036,Baby 5,C,Character,4,,Special,2000,1000,Purple,4,Donquixote Pirates,[On Play] DON!! −1 (You may return the specified number of DON!! cards from your field to your DON!! deck.): K.O. up to 2 of your opponent's Characters with a base cost of 3 or less.,,-ONE PIECE Heroines Edition- [EB-03],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB03-036.png
EB03-037,Lim,R,Character,4,,Wisdom,5000,2000,Purple,4,ODYSSEY,"[On Play] If you have 7 or more DON!! cards on your field, all of your {ODYSSEY} type Leader and Character cards gain +1000 power until the end of your opponent's next End Phase.",,-ONE PIECE Heroines Edition- [EB-03],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB03-037.png
EB03-038,Thanks for the Treat. ♡,C,Event,1,,,,,Purple,4,The Vinsmoke Family/GERMA 66,"[Main] You may rest 1 of your DON!! cards: If the number of DON!! cards on your field is equal to or less than the number on your opponent's field and you only have Characters with a type including ""GERMA"", add up to 2 DON!! cards from your DON!! deck and rest them.
[Counter] Your Leader gains +3000 power during this battle.",,-ONE PIECE Heroines Edition- [EB-03],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB03-038.png
EB03-039,Ulti,R,Character,6,,Strike,7000,1000,Black,4,Animal Kingdom Pirates,"[On Play] If your Leader has the {Animal Kingdom Pirates} type, draw 1 card and trash 1 card from your hand. Then, play up to 1 Character card with 6000 power or less and no base effect from your trash.",,-ONE PIECE Heroines Edition- [EB-03],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB03-039.png
EB03-040,Kalifa,C,Character,5,,Special,6000,2000,Black,4,CP9,,,-ONE PIECE Heroines Edition- [EB-03],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB03-040.png
EB03-041,Kujyaku,R,Character,4,,Special,6000,,Black,4,Navy/SWORD,"[Opponent's Turn] All of your {SWORD} type Characters with a cost of 6 or less gain +2000 power.
[On Play] You may trash 1 {Navy} type card from your hand: Draw 2 cards.",,-ONE PIECE Heroines Edition- [EB-03],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB03-041.png
EB03-041_p1,Kujyaku,R,Character,4,,Special,6000,,Black,4,Navy/SWORD,"[Opponent's Turn] All of your {SWORD} type Characters with a cost of 6 or less gain +2000 power.
[On Play] You may trash 1 {Navy} type card from your hand: Draw 2 cards.",,-ONE PIECE Heroines Edition- [EB-03],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB03-041_p1.png
EB03-042,Koala,SR,Character,4,,Strike,5000,1000,Black,4,Dressrosa/Revolutionary Army,"If your Leader has the {Revolutionary Army} type, this Character gains +4 cost.
[Opponent's Turn] [On K.O.] Play up to 1 {Revolutionary Army} type Character card with a cost of 6 or less other than [Koala] or up to 1 [Nico Robin] with a cost of 6 or less from your hand or trash.",,-ONE PIECE Heroines Edition- [EB-03],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB03-042.png
EB03-042_p1,Koala,SR,Character,4,,Strike,5000,1000,Black,4,Dressrosa/Revolutionary Army,"If your Leader has the {Revolutionary Army} type, this Character gains +4 cost.
[Opponent's Turn] [On K.O.] Play up to 1 {Revolutionary Army} type Character card with a cost of 6 or less other than [Koala] or up to 1 [Nico Robin] with a cost of 6 or less from your hand or trash.",,-ONE PIECE Heroines Edition- [EB-03],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB03-042_p1.png
EB03-043,Stussy,R,Character,7,,Special,7000,,Black,4,CP0,"[Blocker]
[On Play] You may place 2 cards with a type including ""CP"" from your trash at the bottom of your deck in any order: K.O. up to 1 of your opponent's Characters with a cost of 4 or less.",,-ONE PIECE Heroines Edition- [EB-03],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB03-043.png
EB03-044,Black Maria,C,Character,3,,Special,4000,1000,Black,4,Animal Kingdom Pirates,"If your Leader is multicolored, this Character gains [Blocker].
[On Play] Look at 5 cards from the top of your deck; reveal up to 1 [Onigashima Island] and add it to your hand. Then, place the rest at the bottom of your deck in any order and play up to 1 [Onigashima Island] from your hand.",,-ONE PIECE Heroines Edition- [EB-03],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB03-044.png
EB03-045,Perona,SR,Character,4,,Special,6000,,Black,4,Muggy Kingdom/Thriller Bark Pirates,"[Blocker]
[On Play] Give up to 1 rested DON!! card to your Leader or 1 of your Characters. Then, if you have 10 or more cards in your trash, play up to 1 {Thriller Bark Pirates} type Character card with a cost of 2 or less from your trash rested.",,-ONE PIECE Heroines Edition- [EB-03],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB03-045.png
EB03-045_p1,Perona,SR,Character,4,,Special,6000,,Black,4,Muggy Kingdom/Thriller Bark Pirates,"[Blocker]
[On Play] Give up to 1 rested DON!! card to your Leader or 1 of your Characters. Then, if you have 10 or more cards in your trash, play up to 1 {Thriller Bark Pirates} type Character card with a cost of 2 or less from your trash rested.",,-ONE PIECE Heroines Edition- [EB-03],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB03-045_p1.png
EB03-046,Miss Doublefinger(Zala),C,Character,4,,Slash,5000,1000,Black,4,Baroque Works,"[On Play] If there is a Character with a cost of 0 or with a cost of 8 or more, draw 1 card.
[On K.O.] Trash 2 cards from the top of your deck.",,-ONE PIECE Heroines Edition- [EB-03],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB03-046.png
EB03-047,Miss.Valentine(Mikita),C,Character,2,,Strike,2000,1000,Black,4,Baroque Works,"[On Play] Trash 3 cards from the top of your deck.
[On K.O.] Draw 1 card.",,-ONE PIECE Heroines Edition- [EB-03],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB03-047.png
EB03-048,Rebecca,R,Character,2,,Wisdom,,1000,Black,4,Dressrosa,"[Blocker]
[On Play] Look at 5 cards from the top of your deck; reveal up to 1 {Dressrosa} type Stage card and add it to your hand. Then, place the rest at the bottom of your deck in any order and play up to 1 {Dressrosa} type Stage card with a cost of 1 from your hand.",,-ONE PIECE Heroines Edition- [EB-03],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB03-048.png
EB03-049,I Knew You People Were Behind This.,C,Event,1,,,,,Black,4,Thriller Bark Pirates,"[Main] You may rest 7 of your DON!! cards: If your Leader is [Perona], play up to 1 {Thriller Bark Pirates} type Character card with a cost of 6 or less and up to 1 {Thriller Bark Pirates} type Character card with a cost of 4 or less from your hand or trash.
[Counter] Your Leader gains +3000 power during this battle.",,-ONE PIECE Heroines Edition- [EB-03],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB03-049.png
EB03-050,Conis,C,Character,2,,Wisdom,,1000,Yellow,4,Sky Island,"[On Play] Up to 1 of your {Sky Island} type Characters gains [Double Attack] during this turn.
(This card deals 2 damage.)",,-ONE PIECE Heroines Edition- [EB-03],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB03-050.png
EB03-051,Charlotte Smoothie,C,Character,3,,Special,3000,2000,Yellow,4,Big Mom Pirates,"[On Play] If you have a face-up Life card, K.O. up to 1 of your opponent's Characters with a cost of 2 or less. Then, turn all of your Life cards face-down.",,-ONE PIECE Heroines Edition- [EB-03],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB03-051.png
EB03-052,Shirahoshi,R,Character,3,,Wisdom,,1000,Yellow,4,Merfolk/Fish-Man Island,"[Activate: Main] You may trash this Character: If your Leader is [Shirahoshi], add 1 card from the top of your deck to the top of your Life cards. Then, all of your {Neptunian} type Characters gain +1000 power during this turn.",,-ONE PIECE Heroines Edition- [EB-03],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB03-052.png
EB03-053,Nami,SR,Character,5,,Special,6000,1000,Yellow,4,Straw Hat Crew,"[On Play] Give up to 1 rested DON!! card to your Leader. Then, if your opponent has 3 or more Life cards, add up to 1 card from the top of your opponent's Life cards to the owner's hand.
[On K.O.] You may turn 1 card from the top of your Life cards face-up: Play up to 1 Character card with 6000 power or less from your hand.",,-ONE PIECE Heroines Edition- [EB-03],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB03-053.png
EB03-053_p1,Nami,SR,Character,5,,Special,6000,1000,Yellow,4,Straw Hat Crew,"[On Play] Give up to 1 rested DON!! card to your Leader. Then, if your opponent has 3 or more Life cards, add up to 1 card from the top of your opponent's Life cards to the owner's hand.
[On K.O.] You may turn 1 card from the top of your Life cards face-up: Play up to 1 Character card with 6000 power or less from your hand.",,-ONE PIECE Heroines Edition- [EB-03],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB03-053_p1.png
EB03-054,Nico Robin,C,Character,3,,Strike,5000,,Yellow,4,Straw Hat Crew,[On Play] You may trash 1 card from the top of your Life cards: Add up to 1 card from the top of your deck to the top of your Life cards.,[] You may trash 1 card from your hand: Play this card.,-ONE PIECE Heroines Edition- [EB-03],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB03-054.png
EB03-055,Nico Robin,SR,Character,7,,Strike,8000,,Yellow,4,Straw Hat Crew,"[On Play] You may trash 1 card from the top of your Life cards: If your Leader has the {Straw Hat Crew} type, add up to 2 cards from the top of your deck to the top of your Life cards.
[Opponent's Turn] [On K.O.] You may deal 1 damage to your opponent.",,-ONE PIECE Heroines Edition- [EB-03],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB03-055.png
EB03-055_p1,Nico Robin,SR,Character,7,,Strike,8000,,Yellow,4,Straw Hat Crew,"[On Play] You may trash 1 card from the top of your Life cards: If your Leader has the {Straw Hat Crew} type, add up to 2 cards from the top of your deck to the top of your Life cards.
[Opponent's Turn] [On K.O.] You may deal 1 damage to your opponent.",,-ONE PIECE Heroines Edition- [EB-03],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB03-055_p1.png
EB03-056,Belo Betty,C,Character,4,,Special,3000,2000,Yellow,4,Revolutionary Army,[On Play] You may turn 1 card from the top of your Life cards face-up: K.O. up to 1 of your opponent's Characters with a base cost of 3 or less.,,-ONE PIECE Heroines Edition- [EB-03],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB03-056.png
EB03-057,Yamato,R,Character,5,,Strike,6000,1000,Yellow,4,Land of Wano,"[On Play] Give up to 3 rested DON!! cards to your {Land of Wano} type Leader.
[On K.O.] Trash up to 1 card from the top of your opponent's Life cards.",,-ONE PIECE Heroines Edition- [EB-03],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB03-057.png
EB03-057_p1,Yamato,R,Character,5,,Strike,6000,1000,Yellow,4,Land of Wano,"[On Play] Give up to 3 rested DON!! cards to your {Land of Wano} type Leader.
[On K.O.] Trash up to 1 card from the top of your opponent's Life cards.",,-ONE PIECE Heroines Edition- [EB-03],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB03-057_p1.png
EB03-058,Lilith,R,Character,5,,Wisdom,6000,1000,Yellow,4,Egghead/Scientist,"[Your Turn] [On Play] If you have 2 or less Life cards, draw 1 card.","[] If your Leader is [Vegapunk], play this card.",-ONE PIECE Heroines Edition- [EB-03],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB03-058.png
EB03-059,S-Snake,R,Character,6,,Special,7000,1000,Yellow,4,Seraphim/Egghead,"[On Play] If your Leader has the {Egghead} type and you have 2 or more Life cards, add up to 1 Character card with a [Trigger] from your hand to the top of your Life cards face-up.",[] Up to 1 of your opponent's Characters with a cost of 6 or less other than [Monkey.D.Luffy] cannot attack during this turn.,-ONE PIECE Heroines Edition- [EB-03],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB03-059.png
