card_id,name,rarity,card_type,cost,life,attribute,power,counter,color,block_icon,type,effect,trigger,card_set,card_image_url
EB01-007,Yamato,C,Character,5,,Strike,5000,2000,Red,2,Land of Wano,[Activate: Main] [Once Per Turn] Give up to 1 rested DON!! card to your Leader or 1 of your Characters.,,-Memorial Collection- [EB-01],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB01-007.png
EB01-008,LittleOars Jr.,R,Character,6,,Strike,7000,1000,Red,2,Giant/Whitebeard Pirates Allies,"[Once Per Turn] If this Character would be K.O.'d by an effect, you may trash 1 Event or Stage card from your hand instead.",,-Memorial Collection- [EB-01],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB01-008.png
EB01-009,Just Shut Up and Come with Us!!!!,C,Event,1,,,,,Red,2,Drum Kingdom/Straw Hat Crew,"[Counter] Look at 5 cards from the top of your deck and play up to 1 {Animal} type Character card with a cost of 3 or less. Then, place the rest at the bottom of your deck in any order.",,-Memorial Collection- [EB-01],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB01-009.png
EB01-010,There's No Way You Could Defeat Me!!,R,Event,3,,,,,Red,2,Water Seven/Straw Hat Crew,[Counter] K.O. up to 1 of your opponent's Characters with 6000 base power or less.,[] K.O. up to 1 of your opponent's Characters with 5000 base power or less.,-Memorial Collection- [EB-01],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB01-010.png
EB01-011,Mini-Merry,C,Stage,1,,,,,Red,2,Straw Hat Crew,[Activate: Main] You may rest this card and place 1 of your Characters with 1000 base power at the bottom of your deck: Draw 1 card.,,-Memorial Collection- [EB-01],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB01-011.png
EB01-012,Cavendish,SR,Character,5,,Slash,6000,1000,Green,2,Supernovas/Beautiful Pirates,"[On Play]/[When Attacking] If your Leader has the {Supernovas} type and you have no other [Cavendish] Characters, set up to 2 of your DON!! cards as active.",,-Memorial Collection- [EB-01],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB01-012.png
EB01-012_p1,Cavendish (Parallel),SR,Character,5,,Slash,6000,1000,Green,2,Supernovas/Beautiful Pirates,"[On Play]/[When Attacking] If your Leader has the {Supernovas} type and you have no other [Cavendish] Characters, set up to 2 of your DON!! cards as active.",,-Memorial Collection- [EB-01],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB01-012_p1.png
EB01-013,Kouzuki Hiyori,R,Character,4,,Wisdom,,1000,Green,2,Land of Wano/Kouzuki Clan,"[Activate: Main] You may trash this Character: Play up to 1 {Land of Wano} type Character card with a cost of 5 or less other than [Kouzuki Hiyori] from your hand. Then, draw 1 card.",,-Memorial Collection- [EB-01],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB01-013.png
EB01-013_p1,Kouzuki Hiyori (Parallel),R,Character,4,,Wisdom,,1000,Green,2,Land of Wano/Kouzuki Clan,"[Activate: Main] You may trash this Character: Play up to 1 {Land of Wano} type Character card with a cost of 5 or less other than [Kouzuki Hiyori] from your hand. Then, draw 1 card.",,-Memorial Collection- [EB-01],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB01-013_p1.png
EB01-014,Sanji,R,Character,4,,Strike,5000,2000,Green,2,FILM/Straw Hat Crew,[DON!! x1] [Your Turn] This Character gains +1000 power for every 3 of your rested DON!! cards.,,-Memorial Collection- [EB-01],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB01-014.png
EB01-015,Scratchmen Apoo,R,Character,1,,Special,1000,2000,Green,2,Supernovas/On-Air Pirates,[On Play] Rest up to 1 of your opponent's Characters with a cost of 2 or less.,,-Memorial Collection- [EB-01],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB01-015.png
EB01-016,Bingoh,C,Character,1,,Wisdom,,1000,Green,2,Land of Wano,[Activate: Main] You may rest this Character: K.O. up to 1 of your opponent's rested Characters with a cost of 1 or less.,,-Memorial Collection- [EB-01],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB01-016.png
EB01-017,Blueno,C,Character,2,,Strike,2000,1000,Green,2,FILM/CP0,"[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)",,-Memorial Collection- [EB-01],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB01-017.png
EB01-018,Mountain God,C,Character,5,,Strike,7000,1000,Green,2,Animal/Land of Wano,,,-Memorial Collection- [EB-01],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB01-018.png
EB01-019,Off-White,R,Event,2,,,,,Green,2,The Seven Warlords of the Sea/Donquixote Pirates,"[Counter] Up to 1 of your Leader or Character cards gains +4000 power during this battle. Then, look at 3 cards from the top of your deck; reveal up to 1 {Donquixote Pirates} type Character card and add it to your hand. Then, place the rest at the bottom of your deck in any order.",,-Memorial Collection- [EB-01],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB01-019.png
EB01-020,Chambres,C,Event,1,,,,,Green,2,Supernovas/Heart Pirates,"[Main] If your Leader has the {Supernovas} type, return 1 of your Characters to the owner's hand, and play up to 1 Character card with a cost of 2 or less from your hand that is a different color than the returned Character.",[] Activate this card's [Main] effect.,-Memorial Collection- [EB-01],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB01-020.png
EB01-021,Hannyabal,L,Leader,,4,Slash,5000,,Blue/Purple,2,Impel Down,[End of Your Turn] You may return 1 of your {Impel Down} type Characters with a cost of 2 or more to the owner's hand: Add up to 1 DON!! card from your DON!! deck and set it as active.,,-Memorial Collection- [EB-01],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB01-021.png
EB01-021_p1,Hannyabal (Parallel),L,Leader,,4,Slash,5000,,Blue/Purple,2,Impel Down,[End of Your Turn] You may return 1 of your {Impel Down} type Characters with a cost of 2 or more to the owner's hand: Add up to 1 DON!! card from your DON!! deck and set it as active.,,-Memorial Collection- [EB-01],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB01-021_p1.png
EB01-022,Inazuma,SR,Character,6,,Slash,7000,1000,Blue,2,Impel Down/Revolutionary Army,"[End of Your Turn] If you have 2 or less cards in your hand, draw 2 cards.",,-Memorial Collection- [EB-01],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB01-022.png
EB01-022_p1,Inazuma (Parallel),SR,Character,6,,Slash,7000,1000,Blue,2,Impel Down/Revolutionary Army,"[End of Your Turn] If you have 2 or less cards in your hand, draw 2 cards.",,-Memorial Collection- [EB-01],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB01-022_p1.png
EB01-023,Edward Weevil,R,Character,4,,Slash,6000,,Blue,2,The Seven Warlords of the Sea,[On Play] Draw 1 card.,,-Memorial Collection- [EB-01],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB01-023.png
EB01-024,Hamlet,C,Character,3,,Slash,4000,1000,Blue,2,Animal Kingdom Pirates/SMILE,"If you have 4 or less cards in your hand, all of your {SMILE} type Characters gain +1000 power.",,-Memorial Collection- [EB-01],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB01-024.png
EB01-025,Fourtricks,C,Character,3,,Slash,5000,1000,Blue,2,Animal Kingdom Pirates/SMILE,,,-Memorial Collection- [EB-01],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB01-025.png
EB01-026,Prince Bellett,C,Character,2,,Ranged,2000,2000,Blue,2,Impel Down,"[DON!! x1] [When Attacking] If you have 1 or less cards in your hand, return up to 1 Character with a cost of 3 or less to the owner's hand.",,-Memorial Collection- [EB-01],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB01-026.png
EB01-027,Mr.1(Daz.Bonez),R,Character,5,,Slash,6000,1000,Blue,2,Baroque Works,"If your Leader's type includes ""Baroque Works"", this Character gains +1000 power for every 2 Events in your trash.
[On Play] Draw 2 cards and trash 1 card from your hand.",,-Memorial Collection- [EB-01],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB01-027.png
EB01-027_p1,Mr.1(Daz.Bonez) (Parallel),R,Character,5,,Slash,6000,1000,Blue,2,Baroque Works,"If your Leader's type includes ""Baroque Works"", this Character gains +1000 power for every 2 Events in your trash.
[On Play] Draw 2 cards and trash 1 card from your hand.",,-Memorial Collection- [EB-01],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB01-027_p1.png
EB01-028,Gum-Gum Champion Rifle,R,Event,1,,,,,Blue,2,Impel Down/Straw Hat Crew,"[Counter] If your Leader has the {Impel Down} type, up to 1 of your Leader or Character cards gains +2000 power during this battle. Then, your opponent returns 1 of their active Characters to the owner's hand.",[] Return up to 1 Character with a cost of 3 or less to the bottom of the owner's deck.,-Memorial Collection- [EB-01],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB01-028.png
EB01-029,Sorry. I'm a Goner.,C,Event,1,,,,,Blue,2,East Blue/Straw Hat Crew,"[Counter] Reveal 1 card from the top of your deck. If the revealed card has a cost of 4 or more, return up to 1 of your Characters to the owner's hand. Then, place the revealed card at the bottom of your deck.",[] Return up to 1 Character with a cost of 8 or less to the owner's hand.,-Memorial Collection- [EB-01],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB01-029.png
EB01-030,Loguetown,C,Stage,2,,,,,Blue,2,East Blue,[Activate: Main] You may place this card and 1 card from your hand at the bottom of your deck in any order: Draw 2 cards.,[] Play this card.,-Memorial Collection- [EB-01],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB01-030.png
EB01-031,Kalifa,R,Character,5,,Wisdom,5000,1000,Purple,2,Water Seven/Galley-La Company,"[On Play] DON!! −1 (You may return the specified number of DON!! cards from your field to your DON!! deck.): If your Leader has the {Water Seven} type, add up to 2 Character cards with a cost of 4 or less from your trash to your hand.",,-Memorial Collection- [EB-01],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB01-031.png
EB01-031_p1,Kalifa (Parallel),R,Character,5,,Wisdom,5000,1000,Purple,2,Water Seven/Galley-La Company,"[On Play] DON!! −1 (You may return the specified number of DON!! cards from your field to your DON!! deck.): If your Leader has the {Water Seven} type, add up to 2 Character cards with a cost of 4 or less from your trash to your hand.",,-Memorial Collection- [EB-01],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB01-031_p1.png
EB01-032,Army Wolves,C,Character,5,,Strike,7000,1000,Purple,2,Animal/Impel Down,,,-Memorial Collection- [EB-01],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB01-032.png
EB01-033,Blueno,R,Character,4,,Strike,5000,1000,Purple,2,Water Seven,"[On Play] DON!! −1 (You may return the specified number of DON!! cards from your field to your DON!! deck.): If your Leader has the {Water Seven} type, play up to 1 {Water Seven} type Character card with a cost of 5 other than [Blueno] from your hand or trash.",,-Memorial Collection- [EB-01],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB01-033.png
EB01-034,Ms. Wednesday,SR,Character,3,,Slash,4000,1000,Purple,2,Baroque Works,"[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)
[On Your Opponent's Attack] [Once Per Turn] DON!! −1 (You may return the specified number of DON!! cards from your field to your DON!! deck.): If your Leader's type includes ""Baroque Works"", add up to 1 DON!! card from your DON!! deck and set it as active.",,-Memorial Collection- [EB-01],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB01-034.png
EB01-034_p1,Ms. Wednesday (Parallel),SR,Character,3,,Slash,4000,1000,Purple,2,Baroque Works,"[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)
[On Your Opponent's Attack] [Once Per Turn] DON!! −1 (You may return the specified number of DON!! cards from your field to your DON!! deck.): If your Leader's type includes ""Baroque Works"", add up to 1 DON!! card from your DON!! deck and set it as active.",,-Memorial Collection- [EB-01],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB01-034_p1.png
EB01-035,Ms. Monday,C,Character,3,,Strike,5000,,Purple,2,Baroque Works,"[On Play] If your Leader's type includes ""Baroque Works"", up to 1 of your Leader or Character cards gains +1000 power during this turn.",[] DON!! −1 (You may return the specified number of DON!! cards from your field to your DON!! deck.): Play this card.,-Memorial Collection- [EB-01],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB01-035.png
EB01-036,Minochihuahua,C,Character,4,,Strike,5000,,Purple,2,Impel Down/Jailer Beast,"[Rush] (This card can attack on the turn in which it is played.)
[On K.O.] If your Leader has the {Impel Down} type, add up to 1 DON!! card from your DON!! deck and rest it.",,-Memorial Collection- [EB-01],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB01-036.png
EB01-037,Mr. 9,C,Character,3,,Strike,4000,1000,Purple,2,Baroque Works,[On Your Opponent's Attack] [Once Per Turn] DON!! −1 (You may return the specified number of DON!! cards from your field to your DON!! deck.): K.O. up to 1 of your opponent's Characters with a cost of 2 or less.,,-Memorial Collection- [EB-01],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB01-037.png
EB01-038,Oh Come My Way,C,Event,1,,,,,Purple,2,Baroque Works,"[Counter] DON!! −1 (You may return the specified number of DON!! cards from your field to your DON!! deck.): If your Leader's type includes ""Baroque Works"", select 1 of your Characters. Change the attack target to the selected Character.",[] DON!! −1: Draw 2 cards.,-Memorial Collection- [EB-01],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB01-038.png
EB01-039,Conquerer of Three Worlds Ragnaraku,R,Event,5,,,,,Purple,2,The Four Emperors/Animal Kingdom Pirates,[Main] DON!! −1 (You may return the specified number of DON!! cards from your field to your DON!! deck.): K.O. up to 1 of your opponent's Characters with a cost of 8 or less.,[] Add up to 1 DON!! card from your DON!! deck and set it as active.,-Memorial Collection- [EB-01],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB01-039.png
EB01-040,Kyros,L,Leader,,4,Slash,5000,,Black/Yellow,2,Dressrosa,[Activate: Main] [Once Per Turn] You may turn 1 card from the top of your Life cards face-up: K.O. up to 1 of your opponent's Characters with a cost of 0.,,-Memorial Collection- [EB-01],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB01-040.png
EB01-040_p1,Kyros (Parallel),L,Leader,,4,Slash,5000,,Black/Yellow,2,Dressrosa,[Activate: Main] [Once Per Turn] You may turn 1 card from the top of your Life cards face-up: K.O. up to 1 of your opponent's Characters with a cost of 0.,,-Memorial Collection- [EB-01],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB01-040_p1.png
EB01-041,Crocus,C,Character,6,,Wisdom,8000,1000,Black,2,Former Roger Pirates,,,-Memorial Collection- [EB-01],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB01-041.png
EB01-042,Scarlet,R,Character,2,,Wisdom,,1000,Black,2,Dressrosa,"[Activate: Main] You may trash this Character: Play up to 1 {Dressrosa} type Character card with a cost of 3 or less other than [Scarlet] from your hand rested. Then, give up to 1 of your opponent's Characters −2 cost during this turn.",,-Memorial Collection- [EB-01],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB01-042.png
EB01-043,Spandine,R,Character,3,,Wisdom,2000,1000,Black,2,CP9,"[On Play] You may place 3 cards with a type including ""CP"" from your trash at the bottom of your deck in any order: Play up to 1 Character card with a type including ""CP"" and a cost of 4 or less other than [Spandine] from your trash rested.",,-Memorial Collection- [EB-01],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB01-043.png
EB01-044,Funkfreed,C,Character,1,,Slash,1000,1000,Black,2,CP9,[Activate: Main] You may rest this Character: Up to 1 of your [Spandam] Characters gains +3000 power during this turn.,,-Memorial Collection- [EB-01],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB01-044.png
EB01-045,Brook,C,Character,3,,Slash,4000,1000,Black,2,Rumbar Pirates,"[On Play] If your opponent has a Character with a cost of 0, this Character gains [Rush] during this turn.
(This card can attack on the turn in which it is played.)",,-Memorial Collection- [EB-01],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB01-045.png
EB01-046,Brook,SR,Character,3,,Slash,4000,1000,Black,2,Straw Hat Crew,"[On Play]/[When Attacking] Give up to 1 of your opponent's Characters −1 cost during this turn. Then, K.O. up to 1 of your opponent's Characters with a cost of 0.",,-Memorial Collection- [EB-01],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB01-046.png
EB01-046_p1,Brook (Parallel),SR,Character,3,,Slash,4000,1000,Black,2,Straw Hat Crew,"[On Play]/[When Attacking] Give up to 1 of your opponent's Characters −1 cost during this turn. Then, K.O. up to 1 of your opponent's Characters with a cost of 0.",,-Memorial Collection- [EB-01],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB01-046_p1.png
EB01-047,Laboon,C,Character,2,,Strike,4000,,Black,2,Animal,"[Once Per Turn] When a Character is K.O.'d, draw 1 card and trash 1 card from your hand.",,-Memorial Collection- [EB-01],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB01-047.png
EB01-048,Laboon,SR,Character,4,,Strike,5000,1000,Black,2,Animal,[Activate: Main] You may rest this Character: Give up to 1 of your opponent's Characters −4 cost during this turn.,,-Memorial Collection- [EB-01],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB01-048.png
EB01-048_p1,Laboon (Parallel),SR,Character,4,,Strike,5000,1000,Black,2,Animal,[Activate: Main] You may rest this Character: Give up to 1 of your opponent's Characters −4 cost during this turn.,,-Memorial Collection- [EB-01],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB01-048_p1.png
EB01-049,T-Bone,R,Character,5,,Slash,5000,2000,Black,2,Water Seven/Navy,[On Play] K.O. up to 1 of your opponent's Characters with a cost of 2 or less.,,-Memorial Collection- [EB-01],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB01-049.png
EB01-049_p1,T-Bone (Parallel),R,Character,5,,Slash,5000,2000,Black,2,Water Seven/Navy,[On Play] K.O. up to 1 of your opponent's Characters with a cost of 2 or less.,,-Memorial Collection- [EB-01],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB01-049_p1.png
EB01-050,...I Want to Live!!,C,Event,3,,,,,Black,2,Straw Hat Crew,"[Counter] If you have 30 or more cards in your trash, add up to 1 card from the top of your deck to the top of your Life cards.",,-Memorial Collection- [EB-01],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB01-050.png
EB01-051,Finger Pistol,R,Event,4,,,,,Black,2,CP9,[Main] You may trash 2 cards from the top of your deck: K.O. up to 1 of your opponent's Characters with a cost of 5 or less.,[] Activate this card's [Main] effect.,-Memorial Collection- [EB-01],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB01-051.png
EB01-052,Viola,SR,Character,2,,Special,,1000,Yellow,2,Dressrosa,"[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)
[On Play] Choose one:
• Look at all of your opponent's Life cards and place them back in their Life area in any order.
• Turn all of your Life cards face-down.",,-Memorial Collection- [EB-01],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB01-052.png
EB01-052_p1,Viola (Parallel),SR,Character,2,,Special,,1000,Yellow,2,Dressrosa,"[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)
[On Play] Choose one:
• Look at all of your opponent's Life cards and place them back in their Life area in any order.
• Turn all of your Life cards face-down.",,-Memorial Collection- [EB-01],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB01-052_p1.png
EB01-053,Gastino,C,Character,3,,Special,5000,,Yellow,2,Scientist,[On Play] Place up to 1 of your opponent's Characters with a cost of 3 or less at the top or bottom of your opponent's Life cards face-up.,[] Give up to a total of 2 of your opponent's Leader or Character cards −3000 power during this turn.,-Memorial Collection- [EB-01],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB01-053.png
EB01-054,Gan.Fall,R,Character,3,,Slash,4000,1000,Yellow,2,Sky Island,"[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)
[On Play] If your opponent has 1 or less Life cards, K.O. up to 1 of your opponent's Characters with a cost of 3 or less.",,-Memorial Collection- [EB-01],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB01-054.png
EB01-055,Charlotte Compote,C,Character,7,,Wisdom,9000,1000,Yellow,2,Big Mom Pirates,,,-Memorial Collection- [EB-01],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB01-055.png
EB01-056,Charlotte Flampe,R,Character,1,,Special,1000,2000,Yellow,2,Big Mom Pirates,[On Play] You may add 1 card from the top or bottom of your Life cards to your hand: Draw 1 card.,,-Memorial Collection- [EB-01],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB01-056.png
EB01-056_p1,Charlotte Flampe (Parallel),R,Character,1,,Special,1000,2000,Yellow,2,Big Mom Pirates,[On Play] You may add 1 card from the top or bottom of your Life cards to your hand: Draw 1 card.,,-Memorial Collection- [EB-01],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB01-056_p1.png
EB01-057,Shirahoshi,SR,Character,2,,Wisdom,,1000,Yellow,2,Merfolk,"When this Character is K.O.'d by your opponent's effect, add up to 1 card from the top of your deck to the top of your Life cards.
[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)",,-Memorial Collection- [EB-01],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB01-057.png
EB01-057_p1,Shirahoshi (Parallel),SR,Character,2,,Wisdom,,1000,Yellow,2,Merfolk,"When this Character is K.O.'d by your opponent's effect, add up to 1 card from the top of your deck to the top of your Life cards.
[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)",,-Memorial Collection- [EB-01],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB01-057_p1.png
EB01-058,Mont Blanc Cricket,C,Character,2,,Strike,3000,1000,Yellow,2,Monkey Mountain Alliance,"[DON!! x1] [Your Turn] If you have 2 or less Life cards, this Character gains +2000 power.",,-Memorial Collection- [EB-01],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB01-058.png
EB01-059,Kingdom Come,R,Event,6,,,,,Yellow,2,Sky Island,"[Main] K.O. up to 1 of your opponent's Characters. Then, trash cards from the top of your Life cards until you have 1 Life card.",[] K.O. up to 1 of your opponent's Characters with a cost equal to or less than the total of your and your opponent's Life cards.,-Memorial Collection- [EB-01],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB01-059.png
EB01-060,Did Someone Say...Kami?,C,Event,4,,,,,Yellow,2,Sky Island,"[Main] Play up to 1 [Enel] with a cost of 7 or less from your hand or trash. Then, trash cards from the top of your Life cards until you have 1 Life card.",[] Draw 2 cards and trash 1 card from your hand.,-Memorial Collection- [EB-01],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB01-060.png
EB01-061,Mr.2.Bon.Kurei(Bentham),SEC,Character,4,,Special,1000,1000,Purple,2,Former Baroque Works,"[On Play] Add up to 1 DON!! card from your DON!! deck and set it as active.
[When Attacking] Select up to 1 of your opponent's Characters. This Character's base power becomes the same as the selected Character's power during this turn.",,-Memorial Collection- [EB-01],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB01-061.png
EB01-061_p1,Mr.2.Bon.Kurei(Bentham) (Parallel),SEC,Character,4,,Special,1000,1000,Purple,2,Former Baroque Works,"[On Play] Add up to 1 DON!! card from your DON!! deck and set it as active.
[When Attacking] Select up to 1 of your opponent's Characters. This Character's base power becomes the same as the selected Character's power during this turn.",,-Memorial Collection- [EB-01],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB01-061_p1.png
