card_id,name,rarity,card_type,cost,life,attribute,power,counter,color,block_icon,type,effect,trigger,card_set,card_image_url
ST13-007,Sabo,C,Character,2,,Strike,2000,1000,Yellow,2,Goa Kingdom,"[Activate: Main] You may trash this Character: Reveal 1 card from the top of your Life cards. If that card is a [Sabo] with a cost of 5, you may play that card. If you do, up to 1 of your Leader gains +2000 power until the end of your opponent's next turn.",,-The Three Brothers' Bond-,https://asia-en.onepiece-cardgame.com/images/cardlist/card/ST13-007.png
ST13-007_p1,Sabo (Parallel),C,Character,2,,Strike,2000,1000,Yellow,2,Goa Kingdom,"[Activate: Main] You may trash this Character: Reveal 1 card from the top of your Life cards. If that card is a [Sabo] with a cost of 5, you may play that card. If you do, up to 1 of your Leader gains +2000 power until the end of your opponent's next turn.",,-The Three Brothers' Bond-,https://asia-en.onepiece-cardgame.com/images/cardlist/card/ST13-007_p1.png
ST13-008,Sabo,SR,Character,5,,Special,6000,1000,Yellow,2,Dressrosa/Revolutionary Army,[On Play] You may trash 1 card from the top or bottom of your Life cards: K.O. up to 1 of your opponent's Characters with a cost of 5 or less.,,-The Three Brothers' Bond-,https://asia-en.onepiece-cardgame.com/images/cardlist/card/ST13-008.png
ST13-008_p1,Sabo (Parallel),SR,Character,5,,Special,6000,1000,Yellow,2,Dressrosa/Revolutionary Army,[On Play] You may trash 1 card from the top or bottom of your Life cards: K.O. up to 1 of your opponent's Characters with a cost of 5 or less.,,-The Three Brothers' Bond-,https://asia-en.onepiece-cardgame.com/images/cardlist/card/ST13-008_p1.png
ST13-009,Shanks,C,Character,7,,Slash,7000,,Yellow,2,The Four Emperors/Red-Haired Pirates,"[On Play] You may turn 1 of your face-up Life cards face-down: If your opponent has 7 or more cards in their hand, trash up to 1 card from the top of your opponent's Life cards.",,-The Three Brothers' Bond-,https://asia-en.onepiece-cardgame.com/images/cardlist/card/ST13-009.png
ST13-009_p1,Shanks (Parallel),C,Character,7,,Slash,7000,,Yellow,2,The Four Emperors/Red-Haired Pirates,"[On Play] You may turn 1 of your face-up Life cards face-down: If your opponent has 7 or more cards in their hand, trash up to 1 card from the top of your opponent's Life cards.",,-The Three Brothers' Bond-,https://asia-en.onepiece-cardgame.com/images/cardlist/card/ST13-009_p1.png
ST13-010,Portgas.D.Ace,C,Character,2,,Strike,2000,1000,Yellow,2,Goa Kingdom,"[Activate: Main] You may trash this Character: Reveal 1 card from the top of your Life cards. If that card is a [Portgas.D.Ace] with a cost of 5, you may play that card. If you do, up to 1 of your Leader gains +2000 power until the end of your opponent's next turn.",,-The Three Brothers' Bond-,https://asia-en.onepiece-cardgame.com/images/cardlist/card/ST13-010.png
ST13-010_p1,Portgas.D.Ace (Parallel),C,Character,2,,Strike,2000,1000,Yellow,2,Goa Kingdom,"[Activate: Main] You may trash this Character: Reveal 1 card from the top of your Life cards. If that card is a [Portgas.D.Ace] with a cost of 5, you may play that card. If you do, up to 1 of your Leader gains +2000 power until the end of your opponent's next turn.",,-The Three Brothers' Bond-,https://asia-en.onepiece-cardgame.com/images/cardlist/card/ST13-010_p1.png
ST13-011,Portgas.D.Ace,SR,Character,5,,Special,7000,,Yellow,2,Whitebeard Pirates,"[On Play] If you have 2 or less Life cards, this Character gains [Rush].
(This card can attack on the turn in which it is played.)",,-The Three Brothers' Bond-,https://asia-en.onepiece-cardgame.com/images/cardlist/card/ST13-011.png
ST13-011_p1,Portgas.D.Ace (Parallel),SR,Character,5,,Special,7000,,Yellow,2,Whitebeard Pirates,"[On Play] If you have 2 or less Life cards, this Character gains [Rush].
(This card can attack on the turn in which it is played.)",,-The Three Brothers' Bond-,https://asia-en.onepiece-cardgame.com/images/cardlist/card/ST13-011_p1.png
ST13-012,Makino,C,Character,1,,Wisdom,,2000,Yellow,2,Windmill Village,[On Play] You may add 1 card from the top or bottom of your Life cards to your hand: Look at all of your Life cards and place them back in your Life area in any order.,,-The Three Brothers' Bond-,https://asia-en.onepiece-cardgame.com/images/cardlist/card/ST13-012.png
ST13-012_p1,Makino (Parallel),C,Character,1,,Wisdom,,2000,Yellow,2,Windmill Village,[On Play] You may add 1 card from the top or bottom of your Life cards to your hand: Look at all of your Life cards and place them back in your Life area in any order.,,-The Three Brothers' Bond-,https://asia-en.onepiece-cardgame.com/images/cardlist/card/ST13-012_p1.png
ST13-013,Monkey.D.Garp,SR,Character,1,,Strike,2000,1000,Yellow,2,Navy,"[On Play] Look at 5 cards from the top of your deck; reveal up to 1 [Sabo], [Portgas.D.Ace], or [Monkey.D.Luffy] with a cost of 5 or less and add it to your hand. Then, place the rest at the bottom of your deck in any order.",,-The Three Brothers' Bond-,https://asia-en.onepiece-cardgame.com/images/cardlist/card/ST13-013.png
ST13-013_p1,Monkey.D.Garp (Parallel),SR,Character,1,,Strike,2000,1000,Yellow,2,Navy,"[On Play] Look at 5 cards from the top of your deck; reveal up to 1 [Sabo], [Portgas.D.Ace], or [Monkey.D.Luffy] with a cost of 5 or less and add it to your hand. Then, place the rest at the bottom of your deck in any order.",,-The Three Brothers' Bond-,https://asia-en.onepiece-cardgame.com/images/cardlist/card/ST13-013_p1.png
ST13-014,Monkey.D.Luffy,C,Character,2,,Strike,2000,1000,Yellow,2,Goa Kingdom,"[Activate: Main] You may trash this Character: Reveal 1 card from the top of your Life cards. If that card is a [Monkey.D.Luffy] with a cost of 5, you may play that card. If you do, up to 1 of your Leader gains +2000 power until the end of your opponent's next turn.",,-The Three Brothers' Bond-,https://asia-en.onepiece-cardgame.com/images/cardlist/card/ST13-014.png
ST13-014_p1,Monkey.D.Luffy (Parallel),C,Character,2,,Strike,2000,1000,Yellow,2,Goa Kingdom,"[Activate: Main] You may trash this Character: Reveal 1 card from the top of your Life cards. If that card is a [Monkey.D.Luffy] with a cost of 5, you may play that card. If you do, up to 1 of your Leader gains +2000 power until the end of your opponent's next turn.",,-The Three Brothers' Bond-,https://asia-en.onepiece-cardgame.com/images/cardlist/card/ST13-014_p1.png
ST13-015,Monkey.D.Luffy,SR,Character,5,,Strike,6000,1000,Yellow,2,Supernovas/Straw Hat Crew,"[Activate: Main] [Once Per Turn] This Character gains +2000 power until the start of your next turn. Then, if you have 1 or more Life cards, draw 1 card and trash 1 card from the top of your Life cards.",,-The Three Brothers' Bond-,https://asia-en.onepiece-cardgame.com/images/cardlist/card/ST13-015.png
ST13-015_p1,Monkey.D.Luffy (Parallel),SR,Character,5,,Strike,6000,1000,Yellow,2,Supernovas/Straw Hat Crew,"[Activate: Main] [Once Per Turn] This Character gains +2000 power until the start of your next turn. Then, if you have 1 or more Life cards, draw 1 card and trash 1 card from the top of your Life cards.",,-The Three Brothers' Bond-,https://asia-en.onepiece-cardgame.com/images/cardlist/card/ST13-015_p1.png
ST13-016,Yamato,C,Character,5,,Strike,4000,2000,Yellow,2,Land of Wano,"[Rush] (This card can attack on the turn in which it is played.)
[On Play] Look at all your Life cards; place 1 at the top of your deck and place the rest back in your Life area in any order.",,-The Three Brothers' Bond-,https://asia-en.onepiece-cardgame.com/images/cardlist/card/ST13-016.png
ST13-016_p1,Yamato (Parallel),C,Character,5,,Strike,4000,2000,Yellow,2,Land of Wano,"[Rush] (This card can attack on the turn in which it is played.)
[On Play] Look at all your Life cards; place 1 at the top of your deck and place the rest back in your Life area in any order.",,-The Three Brothers' Bond-,https://asia-en.onepiece-cardgame.com/images/cardlist/card/ST13-016_p1.png
ST13-017,Flame Dragon King,C,Event,2,,,,,Yellow,2,Dressrosa/Revolutionary Army,"[Counter] Up to 1 of your Leader or Character cards gains +4000 power during this battle. Then, look at all your Life cards and place them back in your Life area in any order.",[] You may add 1 card from the top or bottom of your Life cards to your hand: Add up to 1 card from your hand to the top of your Life cards.,-The Three Brothers' Bond-,https://asia-en.onepiece-cardgame.com/images/cardlist/card/ST13-017.png
ST13-018,Gum-Gum Jet Spear,C,Event,1,,,,,Yellow,2,Punk Hazard/Straw Hat Crew,"[Counter] Up to 1 of your Leader or Character cards gains +2000 power during this battle. Then, if you have 0 Life cards, draw 1 card.",[] You may add 1 card from the top or bottom of your Life cards to your hand: Add up to 1 card from your hand to the top of your Life cards.,-The Three Brothers' Bond-,https://asia-en.onepiece-cardgame.com/images/cardlist/card/ST13-018.png
ST13-019,The Three Brothers' Bond,C,Event,1,,,,,Yellow,2,Goa Kingdom,"[Main] Look at 5 cards from the top of your deck; reveal up to 1 [Sabo], [Portgas.D.Ace], or [Monkey.D.Luffy] with a cost of 5 or less and add it to your hand. Then, place the rest at the bottom of your deck in any order.",[] Activate this card's [Main] effect.,-The Three Brothers' Bond-,https://asia-en.onepiece-cardgame.com/images/cardlist/card/ST13-019.png
