card_id,name,rarity,card_type,cost,life,attribute,power,counter,color,block_icon,type,effect,trigger,card_set,card_image_url
EB04-008,Distorted Future,R,Event,1,,,,,Red,4,Egghead/Bonney Pirates,"[Main] If you have 2 or less Life cards, give up to 1 of your opponent's Characters −3000 power during this turn.
[Counter] Your Leader gains +3000 power during this battle.",,-EGGHEAD CRISIS- [EB-04],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB04-008.png
EB04-009,It's My Student's Farewell. I Want It to Be Proper.,C,Event,,,,,,Red,4,Former Roger Pirates,"[Main] You may give 1 active DON!! card to 1 of your [Silvers Rayleigh]: Give up to 1 of your opponent's Characters −2000 power during this turn.
[Counter] Up to 1 of your Characters or [Silvers Rayleigh] gains +2000 power during this battle.",,-EGGHEAD CRISIS- [EB-04],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB04-009.png
EB04-010,Lulucia Kingdom,C,Stage,7,,,,,Red,4,Lulucia Kingdom,"[Opponent's Turn] All of your Characters with a base cost of 1 gain +5000 power.
[On Play] Set the power of up to 1 of your opponent's Characters to 0 during this turn.",,-EGGHEAD CRISIS- [EB-04],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB04-010.png
EB04-011,Scaled Neptunian,C,Character,7,,Strike,8000,1000,Green,4,Neptunian,"[Rush: Character] (This card can attack Characters on the turn in which it is played.)
[On Play] Draw a card for each of your {Neptunian} type Characters. Then, trash the same number of cards from your hand.",,-EGGHEAD CRISIS- [EB-04],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB04-011.png
EB04-012,Kikunojo,SR,Character,7,,Slash,8000,,Green,4,Land of Wano/The Akazaya Nine,"[Activate: Main] [Once Per Turn] If this Character was played on this turn, set your {Land of Wano} type Leader as active.",,-EGGHEAD CRISIS- [EB-04],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB04-012.png
EB04-012_p1,Kikunojo,SR,Character,7,,Slash,8000,,Green,4,Land of Wano/The Akazaya Nine,"[Activate: Main] [Once Per Turn] If this Character was played on this turn, set your {Land of Wano} type Leader as active.",,-EGGHEAD CRISIS- [EB-04],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB04-012_p1.png
EB04-013,Carrot,SR,Character,8,,Special,9000,,Green,4,Minks,"[On Play] If your Leader has the {Minks} type, set up to 2 of your {Minks} type Characters and your Leader as active.",,-EGGHEAD CRISIS- [EB-04],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB04-013.png
EB04-013_p1,Carrot,SR,Character,8,,Special,9000,,Green,4,Minks,"[On Play] If your Leader has the {Minks} type, set up to 2 of your {Minks} type Characters and your Leader as active.",,-EGGHEAD CRISIS- [EB-04],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB04-013_p1.png
EB04-014,Kouzuki Sukiyaki,C,Character,3,,Wisdom,,,Green,4,Land of Wano/Kouzuki Clan,"[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)
[Activate: Main] [Once Per Turn] Give up to 1 rested DON!! card to your {Land of Wano} type Leader.",,-EGGHEAD CRISIS- [EB-04],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB04-014.png
EB04-015,Jinbe,R,Character,7,,Strike,8000,,Green,4,Fish-Man/Fish-Man Island/The Sun Pirates,"[Blocker]
[On K.O.] You may rest 1 of your cards: If your Leader has the {Fish-Man} or {Merfolk} type, play up to 1 green Character card with a cost of 6 or less from your hand.",,-EGGHEAD CRISIS- [EB-04],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB04-015.png
EB04-016,Bird Neptunian,C,Character,5,,Strike,7000,,Green,4,Neptunian,"[Activate: Main] Set up to 1 of your DON!! cards as active. Then, you cannot set DON!! cards as active using Character effects during this turn.
[When Attacking] If you have 3 or more {Neptunian} type Characters, rest up to 1 of your opponent's Characters with a cost of 8 or less.",,-EGGHEAD CRISIS- [EB-04],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB04-016.png
EB04-017,Mystoms,C,Character,6,,Strike,5000,1000,Green,4,Minks/Big Mom Pirates,"[Your Turn] If you have 3 or more {Minks} type Characters, give all of your opponent's Characters −1 cost.
[On Play] If your Leader has the {Minks} type, play up to 1 {Minks} type Character card with a cost of 5 or less from your hand.",,-EGGHEAD CRISIS- [EB-04],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB04-017.png
EB04-018,Megalo,R,Character,4,,Wisdom,4000,2000,Green,4,Animal/Fish-Man Island,[On Play] You may rest this Character: K.O. up to 1 of your opponent's rested Characters with 8000 power or less.,,-EGGHEAD CRISIS- [EB-04],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB04-018.png
EB04-018_p1,Megalo,R,Character,4,,Wisdom,4000,2000,Green,4,Animal/Fish-Man Island,[On Play] You may rest this Character: K.O. up to 1 of your opponent's rested Characters with 8000 power or less.,,-EGGHEAD CRISIS- [EB-04],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB04-018_p1.png
EB04-019,Eleclaw,R,Event,1,,,,,Green,4,Minks,"[Main] You may rest 1 of your cards: If your Leader has the {Minks} type, give up to 1 of your opponent's Characters −3 cost during this turn.
[Counter] Up to 1 of your {Minks} type Leader or Character cards gains +3000 power during this battle.",,-EGGHEAD CRISIS- [EB-04],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB04-019.png
EB04-020,Shark Brick Fist,C,Event,1,,,,,Green,4,Fish-Man/Fish-Man Island/The Sun Pirates,"[Counter] Up to 1 of your {Fish-Man} type Leader or Character cards gains +3000 power during this battle. Then, set up to 1 of your {Fish-Man} type Characters as active.",[] Rest up to 1 of your opponent's Characters with a cost of 4 or less.,-EGGHEAD CRISIS- [EB-04],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB04-020.png
EB04-021,Igaram,C,Character,3,,Wisdom,4000,1000,Blue,4,Alabasta,"[On Play] If your Leader is [Nefeltari Vivi], draw 2 cards and trash 1 card from your hand.
[Activate: Main] [Once Per Turn] You may trash 1 card from your hand: Give up to 1 rested DON!! card to your Leader or 1 of your Characters.",,-EGGHEAD CRISIS- [EB-04],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB04-021.png
EB04-022,Issho,R,Character,5,,Slash,7000,,Blue,4,Dressrosa/Navy,"[On Play] You may trash 2 cards from your hand: If your opponent has 6 or more cards in their hand, your opponent places 2 cards from their hand at the bottom of their deck in any order.
[DON!! x1] [When Attacking] You may trash 1 card from your hand: Give up to 1 of your opponent's Characters −2000 power during this turn.",,-EGGHEAD CRISIS- [EB-04],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB04-022.png
EB04-022_p1,Issho,R,Character,5,,Slash,7000,,Blue,4,Dressrosa/Navy,"[On Play] You may trash 2 cards from your hand: If your opponent has 6 or more cards in their hand, your opponent places 2 cards from their hand at the bottom of their deck in any order.
[DON!! x1] [When Attacking] You may trash 1 card from your hand: Give up to 1 of your opponent's Characters −2000 power during this turn.",,-EGGHEAD CRISIS- [EB-04],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB04-022_p1.png
EB04-023,Chaka & Pell,R,Character,8,,Slash,9000,,Blue,4,Alabasta,"[Double Attack] (This card deals 2 damage.)
[On Play] You may give your active Leader −5000 power during this turn: Draw 2 cards.",,-EGGHEAD CRISIS- [EB-04],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB04-023.png
EB04-024,Terracotta,C,Character,2,,Wisdom,,2000,Blue,4,Alabasta,"[Activate: Main] You may rest this Character and trash 1 card from your hand: Up to 1 of your {Alabasta} type Characters gains [Unblockable] during this turn.
(This card cannot be blocked.)",,-EGGHEAD CRISIS- [EB-04],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB04-024.png
EB04-025,Nefeltari Vivi,SR,Character,7,,Slash,4000,1000,Blue,4,Alabasta,"[On Play] Play up to 1 {Alabasta} type Character card with a cost of 8 or less other than [Nefeltari Vivi] from your hand. Then, your opponent places 1 card from their hand at the bottom of their deck.",,-EGGHEAD CRISIS- [EB-04],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB04-025.png
EB04-025_p1,Nefeltari Vivi,SR,Character,7,,Slash,4000,1000,Blue,4,Alabasta,"[On Play] Play up to 1 {Alabasta} type Character card with a cost of 8 or less other than [Nefeltari Vivi] from your hand. Then, your opponent places 1 card from their hand at the bottom of their deck.",,-EGGHEAD CRISIS- [EB-04],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB04-025_p1.png
EB04-026,Bluegrass,C,Character,4,,Special,6000,,Blue,4,Egghead/Navy,"[On Play] Place up to 1 of your opponent's Characters with a cost of 1 or less at the bottom of the owner's deck.
[When Attacking] Draw 1 card and trash 1 card from your hand.",,-EGGHEAD CRISIS- [EB-04],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB04-026.png
EB04-027,Boa Hancock,R,Character,5,,Special,7000,,Blue,4,The Seven Warlords of the Sea/Kuja Pirates,[On Play] Draw 2 cards and trash 1 card from your hand.,[] Play up to 1 Character card with 5000 power or less and a [] from your hand.,-EGGHEAD CRISIS- [EB-04],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB04-027.png
EB04-028,Ice Time,R,Event,5,,,,,Blue,4,Navy,"[Main] You may trash 1 card from your hand: If your Leader has the {Navy} type, up to 2 of your opponent's Characters with 10000 power or less cannot attack until the end of your opponent's next End Phase.",[] Return up to 1 Character with a cost of 5 or less to the owner's hand.,-EGGHEAD CRISIS- [EB-04],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB04-028.png
EB04-029,I Heard the Sound...of a Lady's Teardrops Falling,C,Event,1,,,,,Blue,4,Punk Hazard/Straw Hat Crew,"[Main] If your Leader is [Sanji], look at 3 cards from the top of your deck; reveal up to 1 [Sanji] or Event card and add it to your hand. Then, trash the rest.
[Counter] You may trash 1 card from your hand: Up to 1 of your [Sanji] cards gains +4000 power during this battle.",,-EGGHEAD CRISIS- [EB-04],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB04-029.png
EB04-030,Kaido,R,Character,7,,Strike,9000,,Purple,4,The Four Emperors/Animal Kingdom Pirates,"If this Character would be K.O.'d, you may return 1 DON!! card from your field to your DON!! deck instead.
[On Play] DON!! −2: If your Leader has the {Animal Kingdom Pirates} type, this Character gains [Rush] during this turn. Then, rest up to 1 of your opponent's Characters with a cost of 7 or less.",,-EGGHEAD CRISIS- [EB-04],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB04-030.png
EB04-031,King,R,Character,6,,Special,7000,,Purple,4,Lunarian/Animal Kingdom Pirates,"If this Character would be K.O.'d, you may return 1 DON!! card from your field to your DON!! deck instead.
[Activate: Main] [Once Per Turn] If your Leader has the {Animal Kingdom Pirates} type and you have no other [King] Characters, add up to 1 DON!! card from your DON!! deck and set it as active, and add up to 1 additional DON!! card and rest it.",,-EGGHEAD CRISIS- [EB-04],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB04-031.png
EB04-031_p1,King,R,Character,6,,Special,7000,,Purple,4,Lunarian/Animal Kingdom Pirates,"If this Character would be K.O.'d, you may return 1 DON!! card from your field to your DON!! deck instead.
[Activate: Main] [Once Per Turn] If your Leader has the {Animal Kingdom Pirates} type and you have no other [King] Characters, add up to 1 DON!! card from your DON!! deck and set it as active, and add up to 1 additional DON!! card and rest it.",,-EGGHEAD CRISIS- [EB-04],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB04-031_p1.png
EB04-032,Queen,R,Character,1,,Strike,1000,1000,Purple,4,Animal Kingdom Pirates,"[On Play] You may trash 1 {Animal Kingdom Pirates} type card from your hand: Draw 2 cards.
[Activate: Main] [Once Per Turn] You may rest 2 of your DON!! cards: If your Leader has the {Animal Kingdom Pirates} type, add up to 1 DON!! card from your DON!! deck and rest it.",,-EGGHEAD CRISIS- [EB-04],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB04-032.png
EB04-033,Groggy Monsters,C,Character,5,,Strike,6000,1000,Purple,4,Giant/Fish-Man/Foxy Pirates,"[On Play] DON!! −1: If you have 3 or more {Foxy Pirates} type Characters, K.O. up to 1 of your opponent's Characters with 6000 base power or less.",,-EGGHEAD CRISIS- [EB-04],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB04-033.png
EB04-034,Charlotte Pudding,C,Character,2,,Wisdom,1000,1000,Purple,4,Big Mom Pirates,"[Blocker]
[On Your Opponent's Attack] [Once Per Turn] You may trash 1 card from your hand: If you have 4 or more Events in your trash, up to 1 of your Leader or Character cards gains +2000 power during this battle.",,-EGGHEAD CRISIS- [EB-04],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB04-034.png
EB04-035,Hitokiri Kamazo,C,Character,3,,Slash,4000,1000,Purple,4,SMILE/Supernovas/Kid Pirates,"[Blocker]
[Your Turn] [Once Per Turn] When a DON!! card on your field is returned to your DON!! deck, if your Leader has the {Kid Pirates} type, add up to 1 DON!! card from your DON!! deck and rest it.",,-EGGHEAD CRISIS- [EB-04],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB04-035.png
EB04-036,Foxy,SR,Character,8,,Special,9000,,Purple,4,Foxy Pirates,"[On Play] DON!! −1: If your Leader has the {Foxy Pirates} type, draw 2 cards and trash 1 card from your hand. Then, rest up to 1 of your opponent's Characters with a cost of 9 or less.
[Activate: Main] [Once Per Turn] Add up to 1 DON!! card from your DON!! deck and rest it.",,-EGGHEAD CRISIS- [EB-04],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB04-036.png
EB04-036_p1,Foxy,SR,Character,8,,Special,9000,,Purple,4,Foxy Pirates,"[On Play] DON!! −1: If your Leader has the {Foxy Pirates} type, draw 2 cards and trash 1 card from your hand. Then, rest up to 1 of your opponent's Characters with a cost of 9 or less.
[Activate: Main] [Once Per Turn] Add up to 1 DON!! card from your DON!! deck and rest it.",,-EGGHEAD CRISIS- [EB-04],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB04-036_p1.png
EB04-037,Porche,C,Character,1,,Wisdom,2000,1000,Purple,4,Foxy Pirates,"[On Play] If your Leader has the {Foxy Pirates} type, look at 5 cards from the top of your deck; reveal up to 1 {Foxy Pirates} type card and add it to your hand. Then, place the rest at the bottom of your deck in any order.",,-EGGHEAD CRISIS- [EB-04],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB04-037.png
EB04-038,Rosinante & Law,SR,Character,6,,Special/Wisdom,8000,,Purple,4,Navy/Donquixote Pirates,"Under the rules of this game, also treat this card's name as [Trafalgar Law] and [Donquixote Rosinante].
[Blocker]
[On Play] If the number of DON!! cards on your field is equal to or less than the number on your opponent's field, draw 1 card. Then, add up to 1 DON!! card from your DON!! deck and set it as active.",,-EGGHEAD CRISIS- [EB-04],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB04-038.png
EB04-038_p1,Rosinante & Law,SR,Character,6,,Special/Wisdom,8000,,Purple,4,Navy/Donquixote Pirates,"Under the rules of this game, also treat this card's name as [Trafalgar Law] and [Donquixote Rosinante].
[Blocker]
[On Play] If the number of DON!! cards on your field is equal to or less than the number on your opponent's field, draw 1 card. Then, add up to 1 DON!! card from your DON!! deck and set it as active.",,-EGGHEAD CRISIS- [EB-04],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB04-038_p1.png
EB04-039,"Eustass""Captain""Kid",R,Character,7,,Special,8000,,Purple,4,Supernovas/Kid Pirates,"[On Play] Add up to 1 DON!! card from your DON!! deck and set it as active.
[Activate: Main] You may trash this Character: Play up to 1 {Kid Pirates} type Character card with a cost of 5 or less from your hand.",,-EGGHEAD CRISIS- [EB-04],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB04-039.png
EB04-040,Flame Dragon Torch,R,Event,1,,,,,Purple,4,The Four Emperors/Animal Kingdom Pirates,"[Main] You may rest 6 of your DON!! cards: Up to 1 of your [Kaido] cards gains +3000 power during this turn. Then, rest up to 1 of your opponent's Characters.
[Counter] DON!! −1: Your Leader gains +4000 power during this battle.",,-EGGHEAD CRISIS- [EB-04],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB04-040.png
EB04-041,Stealth Black,C,Event,3,,,,,Purple,4,Straw Hat Crew,"[Main] If your Leader is [Sanji] and you have 4 or more DON!! cards on your field, play up to 1 [Sanji] with 6000 power or less from your hand or trash.",[] Draw 2 cards and trash 1 card from your hand.,-EGGHEAD CRISIS- [EB-04],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB04-041.png
EB04-042,Alpha,C,Character,1,,Strike,2000,2000,Black,4,CP8,[On Play] You may trash 3 cards from the top of your deck: Give up to 1 of your opponent's Characters −1 cost during this turn.,,-EGGHEAD CRISIS- [EB-04],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB04-042.png
EB04-043,Kaku,R,Character,3,,Slash,4000,2000,Black,4,Egghead/CP0,"[Once Per Turn] If your black Character with a base cost of 5 or less would be K.O.'d by your opponent's effect, you may place 3 cards from your trash at the bottom of your deck in any order instead.
[On Play] Trash 2 cards from the top of your deck.",,-EGGHEAD CRISIS- [EB-04],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB04-043.png
EB04-043_p1,Kaku,R,Character,3,,Slash,4000,2000,Black,4,Egghead/CP0,"[Once Per Turn] If your black Character with a base cost of 5 or less would be K.O.'d by your opponent's effect, you may place 3 cards from your trash at the bottom of your deck in any order instead.
[On Play] Trash 2 cards from the top of your deck.",,-EGGHEAD CRISIS- [EB-04],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB04-043_p1.png
EB04-044,Koby,SR,Character,6,,Strike,7000,1000,Black,4,Navy/SWORD,"[Once Per Turn] If your Leader's type includes ""Navy"" and this Character would be removed from the field, you may trash 1 card from your hand instead.
[Your Turn] [Once Per Turn] When your opponent's Character is K.O.'d, draw 1 card.",,-EGGHEAD CRISIS- [EB-04],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB04-044.png
EB04-044_p1,Koby,SR,Character,6,,Strike,7000,1000,Black,4,Navy/SWORD,"[Once Per Turn] If your Leader's type includes ""Navy"" and this Character would be removed from the field, you may trash 1 card from your hand instead.
[Your Turn] [Once Per Turn] When your opponent's Character is K.O.'d, draw 1 card.",,-EGGHEAD CRISIS- [EB-04],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB04-044_p1.png
EB04-044_p2,Koby,SR,Character,6,,Strike,7000,1000,Black,4,Navy/SWORD,"[Once Per Turn] If your Leader's type includes ""Navy"" and this Character would be removed from the field, you may trash 1 card from your hand instead.
[Your Turn] [Once Per Turn] When your opponent's Character is K.O.'d, draw 1 card.",,-EGGHEAD CRISIS- [EB-04],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB04-044_p2.png
EB04-045,Ginny,C,Character,1,,Ranged,2000,2000,Black,4,Revolutionary Army,"[Activate: Main] You may rest this Character: If there are 2 or more Characters with a cost of 8 or more, up to 1 of your {Revolutionary Army} type Leader or Character cards gains +1000 power during this turn.",,-EGGHEAD CRISIS- [EB-04],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB04-045.png
EB04-046,Doll,C,Character,2,,Strike,1000,1000,Black,4,Egghead/Navy,"[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)
[Opponent's Turn] All of your {Navy} type Characters gain +2 cost.",,-EGGHEAD CRISIS- [EB-04],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB04-046.png
EB04-047,Helmeppo,R,Character,3,,Slash,3000,2000,Black,4,Navy/SWORD,[Activate: Main] You may trash this Character: Play up to 1 {SWORD} type Character card with a cost of 3 or less other than [Helmeppo] from your hand or trash.,,-EGGHEAD CRISIS- [EB-04],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB04-047.png
EB04-048,Rob Lucci,SR,Character,4,,Strike,6000,,Black,4,Egghead/CP0,"If your Leader's type includes ""CP"", this Character gains +1000 power and +2 cost for every 5 cards in your trash.
[On Play] You may trash 1 of your Characters: Draw 1 card.",,-EGGHEAD CRISIS- [EB-04],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB04-048.png
EB04-048_p1,Rob Lucci,SR,Character,4,,Strike,6000,,Black,4,Egghead/CP0,"If your Leader's type includes ""CP"", this Character gains +1000 power and +2 cost for every 5 cards in your trash.
[On Play] You may trash 1 of your Characters: Draw 1 card.",,-EGGHEAD CRISIS- [EB-04],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB04-048_p1.png
EB04-049,Finger Pistol Yellow Lotus,C,Event,4,,,,,Black,4,CP9,[Main] You may trash 2 cards from the top of your deck: K.O. up to 1 of your opponent's Characters with a base cost of 5 or less.,[] Activate this card's [Main] effect.,-EGGHEAD CRISIS- [EB-04],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB04-049.png
EB04-050,I'll Whip You Into Shape. ♡,R,Event,1,,,,,Black,4,Navy/SWORD,"[Main] Up to 1 of your {SWORD} type Leader or Character cards can also attack active Characters during this turn.
[Counter] Your Leader gains +3000 power during this battle.",,-EGGHEAD CRISIS- [EB-04],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB04-050.png
EB04-051,Emet,C,Character,8,,Strike,7000,,Yellow,4,Egghead,This Character cannot attack unless there is a Character with 12000 base power or more.,"[] Give all of your opponent's Characters −3000 power during this turn. Then, if you have 0 Life cards, play this card.",-EGGHEAD CRISIS- [EB-04],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB04-051.png
EB04-052,Sanji,R,Character,4,,Strike,4000,1000,Yellow,4,Egghead/Straw Hat Crew,"[When Attacking] This Character's base power becomes the same as your opponent's Leader during this turn.
[On K.O.] If you have 2 or less Life cards, play up to 1 yellow Character card with 6000 power or less from your hand.",,-EGGHEAD CRISIS- [EB-04],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB04-052.png
EB04-052_p1,Sanji,R,Character,4,,Strike,4000,1000,Yellow,4,Egghead/Straw Hat Crew,"[When Attacking] This Character's base power becomes the same as your opponent's Leader during this turn.
[On K.O.] If you have 2 or less Life cards, play up to 1 yellow Character card with 6000 power or less from your hand.",,-EGGHEAD CRISIS- [EB-04],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB04-052_p1.png
EB04-053,Sentomaru,C,Character,2,,Slash,1000,1000,Yellow,4,Egghead/Navy,"[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)
[On Block] If you have 2 or less Life cards, draw 1 card.",,-EGGHEAD CRISIS- [EB-04],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB04-053.png
EB04-054,Bartholomew Kuma,R,Character,7,,Strike,7000,1000,Yellow,4,Egghead/Revolutionary Army,"[On Play] If you have 2 or less Life cards, add up to 1 card from the top of your deck to the top of your Life cards.
[On K.O.] Add up to 1 card from the top of your opponent's Life cards to the owner's hand.",,-EGGHEAD CRISIS- [EB-04],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB04-054.png
EB04-055,Bartholomew Kuma,C,Character,4,,Strike,5000,1000,Yellow,4,The Seven Warlords of the Sea/Revolutionary Army,[On K.O.] Play up to 1 {Revolutionary Army} type Character card with a cost of 4 or less from your hand.,"[] If your Leader has the {Revolutionary Army} type and you and your opponent have a total of 5 or less Life cards, play this card.",-EGGHEAD CRISIS- [EB-04],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB04-055.png
EB04-056,Pacifista,C,Character,1,,Special,1000,2000,Yellow,4,Biological Weapon/Egghead/Navy,"If you have [Jewelry Bonney] and you have 0 Life cards, this Character gains [Blocker].
(After your opponent declares an attack, you may rest this card to make it the new target of the attack.)",,-EGGHEAD CRISIS- [EB-04],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB04-056.png
