card_id,name,rarity,card_type,cost,life,attribute,power,counter,color,block_icon,type,effect,trigger,card_set,card_image_url
ST30-008,Marco,C,Character,5,,Special,6000,1000,Red,5,Whitebeard Pirates,"[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)
[On K.O.] You may trash 1 Character card with 6000 power from your hand: Play this Character card from your trash rested.",,STARTER DECK EX -Luffy & Ace- [ST-30],https://asia-en.onepiece-cardgame.com/images/cardlist/card/ST30-008.png
ST30-008_p1,Marco,C,Character,5,,Special,6000,1000,Red,5,Whitebeard Pirates,"[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)
[On K.O.] You may trash 1 Character card with 6000 power from your hand: Play this Character card from your trash rested.",,STARTER DECK EX -Luffy & Ace- [ST-30],https://asia-en.onepiece-cardgame.com/images/cardlist/card/ST30-008_p1.png
ST30-009,LittleOars Jr.,C,Character,1,,Strike,2000,1000,Red,5,Giant/Whitebeard Pirates Allies,"If your Character with 6000 base power would be removed from the field by your opponent's effect, you may trash this Character and draw 1 card instead.",,STARTER DECK EX -Luffy & Ace- [ST-30],https://asia-en.onepiece-cardgame.com/images/cardlist/card/ST30-009.png
ST30-009_p1,LittleOars Jr.,C,Character,1,,Strike,2000,1000,Red,5,Giant/Whitebeard Pirates Allies,"If your Character with 6000 base power would be removed from the field by your opponent's effect, you may trash this Character and draw 1 card instead.",,STARTER DECK EX -Luffy & Ace- [ST-30],https://asia-en.onepiece-cardgame.com/images/cardlist/card/ST30-009_p1.png
ST30-010,Crocodile,C,Character,6,,Special,6000,1000,Green,5,Impel Down/Former Baroque Works,"[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)
[On Play] Up to 1 of your opponent's rested Characters will not become active in your opponent's next Refresh Phase.",,STARTER DECK EX -Luffy & Ace- [ST-30],https://asia-en.onepiece-cardgame.com/images/cardlist/card/ST30-010.png
ST30-010_p1,Crocodile,C,Character,6,,Special,6000,1000,Green,5,Impel Down/Former Baroque Works,"[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)
[On Play] Up to 1 of your opponent's rested Characters will not become active in your opponent's next Refresh Phase.",,STARTER DECK EX -Luffy & Ace- [ST-30],https://asia-en.onepiece-cardgame.com/images/cardlist/card/ST30-010_p1.png
ST30-011,Buggy,C,Character,2,,Slash,1000,1000,Green,5,Impel Down/Buggy Pirates,"If your Character with 6000 base power would be removed from the field by your opponent's effect, you may rest this Character instead.
[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)",,STARTER DECK EX -Luffy & Ace- [ST-30],https://asia-en.onepiece-cardgame.com/images/cardlist/card/ST30-011.png
ST30-011_p1,Buggy,C,Character,2,,Slash,1000,1000,Green,5,Impel Down/Buggy Pirates,"If your Character with 6000 base power would be removed from the field by your opponent's effect, you may rest this Character instead.
[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)",,STARTER DECK EX -Luffy & Ace- [ST-30],https://asia-en.onepiece-cardgame.com/images/cardlist/card/ST30-011_p1.png
ST30-012,Monkey.D.Luffy,SR,Character,4,,Strike,6000,,Green,5,Impel Down/Straw Hat Crew,"[On Play] You may rest 1 of your DON!! cards: This Character gains [Rush] during this turn.
(This card can attack on the turn in which it is played.)
[When Attacking] Rest up to 1 of your opponent's [Blocker] Characters.",,STARTER DECK EX -Luffy & Ace- [ST-30],https://asia-en.onepiece-cardgame.com/images/cardlist/card/ST30-012.png
ST30-012_p1,Monkey.D.Luffy,SR,Character,4,,Strike,6000,,Green,5,Impel Down/Straw Hat Crew,"[On Play] You may rest 1 of your DON!! cards: This Character gains [Rush] during this turn.
(This card can attack on the turn in which it is played.)
[When Attacking] Rest up to 1 of your opponent's [Blocker] Characters.",,STARTER DECK EX -Luffy & Ace- [ST-30],https://asia-en.onepiece-cardgame.com/images/cardlist/card/ST30-012_p1.png
ST30-013,Mr.2.Bon.Kurei(Bentham),C,Character,4,,Strike,6000,1000,Green,5,Impel Down/Former Baroque Works,,,STARTER DECK EX -Luffy & Ace- [ST-30],https://asia-en.onepiece-cardgame.com/images/cardlist/card/ST30-013.png
ST30-013_p1,Mr.2.Bon.Kurei(Bentham),C,Character,4,,Strike,6000,1000,Green,5,Impel Down/Former Baroque Works,,,STARTER DECK EX -Luffy & Ace- [ST-30],https://asia-en.onepiece-cardgame.com/images/cardlist/card/ST30-013_p1.png
ST30-014,Mr.3(Galdino),C,Character,2,,Special,3000,2000,Green,5,Impel Down/Former Baroque Works,[Activate: Main] You may rest this Character: Give up to 2 of your Characters with 6000 base power up to 2 rested DON!! cards each.,,STARTER DECK EX -Luffy & Ace- [ST-30],https://asia-en.onepiece-cardgame.com/images/cardlist/card/ST30-014.png
ST30-014_p1,Mr.3(Galdino),C,Character,2,,Special,3000,2000,Green,5,Impel Down/Former Baroque Works,[Activate: Main] You may rest this Character: Give up to 2 of your Characters with 6000 base power up to 2 rested DON!! cards each.,,STARTER DECK EX -Luffy & Ace- [ST-30],https://asia-en.onepiece-cardgame.com/images/cardlist/card/ST30-014_p1.png
ST30-015,"The Name of This Era Is ""Whitebeard""!!",C,Event,1,,,,,Red,5,Whitebeard Pirates,"[Counter] If you have 2 or more Characters with 6000 base power, up to 1 of your Leader or Character cards gains +4000 power during this battle.",[] K.O. up to 1 of your opponent's Characters with 6000 power or less.,STARTER DECK EX -Luffy & Ace- [ST-30],https://asia-en.onepiece-cardgame.com/images/cardlist/card/ST30-015.png
ST30-015_p1,"The Name of This Era Is ""Whitebeard""!!",C,Event,1,,,,,Red,5,Whitebeard Pirates,"[Counter] If you have 2 or more Characters with 6000 base power, up to 1 of your Leader or Character cards gains +4000 power during this battle.",[] K.O. up to 1 of your opponent's Characters with 6000 power or less.,STARTER DECK EX -Luffy & Ace- [ST-30],https://asia-en.onepiece-cardgame.com/images/cardlist/card/ST30-015_p1.png
ST30-016,"Can You Still Fight, Luffy?! Of Course!!",C,Event,1,,,,,Red,5,Whitebeard Pirates/Straw Hat Crew,"[Counter] Up to 1 of your Leader or Character cards gains +3000 power during this battle. Then, if you have [Portgas.D.Ace] and [Monkey.D.Luffy] Characters with 6000 base power, draw 1 card.",,STARTER DECK EX -Luffy & Ace- [ST-30],https://asia-en.onepiece-cardgame.com/images/cardlist/card/ST30-016.png
ST30-016_p1,"Can You Still Fight, Luffy?! Of Course!!",C,Event,1,,,,,Red,5,Whitebeard Pirates/Straw Hat Crew,"[Counter] Up to 1 of your Leader or Character cards gains +3000 power during this battle. Then, if you have [Portgas.D.Ace] and [Monkey.D.Luffy] Characters with 6000 base power, draw 1 card.",,STARTER DECK EX -Luffy & Ace- [ST-30],https://asia-en.onepiece-cardgame.com/images/cardlist/card/ST30-016_p1.png
ST30-017,And You Get Yourself in Big Trouble!!,C,Event,1,,,,,Red,5,Whitebeard Pirates,"[Main] Look at 5 cards from the top of your deck; reveal up to 1 Character card with 6000 power and add it to your hand. Then, place the rest at the bottom of your deck in any order.",[] Activate this card's [Main] effect.,STARTER DECK EX -Luffy & Ace- [ST-30],https://asia-en.onepiece-cardgame.com/images/cardlist/card/ST30-017.png
ST30-017_p1,And You Get Yourself in Big Trouble!!,C,Event,1,,,,,Red,5,Whitebeard Pirates,"[Main] Look at 5 cards from the top of your deck; reveal up to 1 Character card with 6000 power and add it to your hand. Then, place the rest at the bottom of your deck in any order.",[] Activate this card's [Main] effect.,STARTER DECK EX -Luffy & Ace- [ST-30],https://asia-en.onepiece-cardgame.com/images/cardlist/card/ST30-017_p1.png
