card_id,name,rarity,card_type,cost,life,attribute,power,counter,color,block_icon,type,effect,trigger,card_set,card_image_url
OP01-029_r1,Radical Beam!!,UC,Event,1,,,,,Red,1,Straw Hat Crew,"[Counter] Up to 1 of your Leader or Character cards gains +2000 power during this battle. Then, if you have 2 or less Life cards, that card gains an additional +2000 power.",[] Up to 1 of your Leader or Character cards gains +1000 power during this turn.,-ONE PIECE CARD THE BEST- [PRB-01],https://asia-en.onepiece-cardgame.com/images/cardlist/card/OP01-029_r1.png
OP01-033_p2,Izo,UC,Character,3,,Ranged,3000,2000,Green,1,Land of Wano/Former Whitebeard Pirates,[On Play] Rest up to 1 of your opponent's Characters with a cost of 4 or less.,,-ONE PIECE CARD THE BEST- [PRB-01],https://asia-en.onepiece-cardgame.com/images/cardlist/card/OP01-033_p2.png
OP01-033_p3,Izo,UC,Character,3,,Ranged,3000,2000,Green,1,Land of Wano/Former Whitebeard Pirates,[On Play] Rest up to 1 of your opponent's Characters with a cost of 4 or less.,,-ONE PIECE CARD THE BEST- [PRB-01],https://asia-en.onepiece-cardgame.com/images/cardlist/card/OP01-033_p3.png
OP01-033_p4,Izo,UC,Character,3,,Ranged,3000,2000,Green,1,Land of Wano/Former Whitebeard Pirates,[On Play] Rest up to 1 of your opponent's Characters with a cost of 4 or less.,,-ONE PIECE CARD THE BEST- [PRB-01],https://asia-en.onepiece-cardgame.com/images/cardlist/card/OP01-033_p4.png
OP01-033_r1,Izo,UC,Character,3,,Ranged,3000,2000,Green,1,Land of Wano/Former Whitebeard Pirates,[On Play] Rest up to 1 of your opponent's Characters with a cost of 4 or less.,,-ONE PIECE CARD THE BEST- [PRB-01],https://asia-en.onepiece-cardgame.com/images/cardlist/card/OP01-033_r1.png
OP01-041_p2,Kouzuki Momonosuke,R,Character,1,,Slash,,1000,Green,1,Land of Wano/Kouzuki Clan,"[Activate: Main] ➀ (You may rest the specified number of DON!! cards in your cost area.) You may rest this Character: Look at 5 cards from the top of your deck; reveal up to 1 {Land of Wano} type card and add it to your hand. Then, place the rest at the bottom of your deck in any order.",,-ONE PIECE CARD THE BEST- [PRB-01],https://asia-en.onepiece-cardgame.com/images/cardlist/card/OP01-041_p2.png
OP01-041_p3,Kouzuki Momonosuke,R,Character,1,,Slash,,1000,Green,1,Land of Wano/Kouzuki Clan,"[Activate: Main] ➀ (You may rest the specified number of DON!! cards in your cost area.) You may rest this Character: Look at 5 cards from the top of your deck; reveal up to 1 {Land of Wano} type card and add it to your hand. Then, place the rest at the bottom of your deck in any order.",,-ONE PIECE CARD THE BEST- [PRB-01],https://asia-en.onepiece-cardgame.com/images/cardlist/card/OP01-041_p3.png
OP01-041_p4,Kouzuki Momonosuke,R,Character,1,,Slash,,1000,Green,1,Land of Wano/Kouzuki Clan,"[Activate: Main] ➀ (You may rest the specified number of DON!! cards in your cost area.) You may rest this Character: Look at 5 cards from the top of your deck; reveal up to 1 {Land of Wano} type card and add it to your hand. Then, place the rest at the bottom of your deck in any order.",,-ONE PIECE CARD THE BEST- [PRB-01],https://asia-en.onepiece-cardgame.com/images/cardlist/card/OP01-041_p4.png
OP01-041_r1,Kouzuki Momonosuke,R,Character,1,,Slash,,1000,Green,1,Land of Wano/Kouzuki Clan,"[Activate: Main] ➀ (You may rest the specified number of DON!! cards in your cost area.) You may rest this Character: Look at 5 cards from the top of your deck; reveal up to 1 {Land of Wano} type card and add it to your hand. Then, place the rest at the bottom of your deck in any order.",,-ONE PIECE CARD THE BEST- [PRB-01],https://asia-en.onepiece-cardgame.com/images/cardlist/card/OP01-041_r1.png
OP01-047_p3,Trafalgar Law,SR,Character,5,,Slash,6000,,Green,1,Supernovas/Heart Pirates,"[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)
[On Play] You may return 1 of your Characters to the owner's hand: Play up to 1 Character card with a cost of 3 or less from your hand.",,-ONE PIECE CARD THE BEST- [PRB-01],https://asia-en.onepiece-cardgame.com/images/cardlist/card/OP01-047_p3.png
OP01-047_r1,Trafalgar Law,SR,Character,5,,Slash,6000,,Green,1,Supernovas/Heart Pirates,"[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)
[On Play] You may return 1 of your Characters to the owner's hand: Play up to 1 Character card with a cost of 3 or less from your hand.",,-ONE PIECE CARD THE BEST- [PRB-01],https://asia-en.onepiece-cardgame.com/images/cardlist/card/OP01-047_r1.png
OP01-051_p3,"Eustass""Captain""Kid",SR,Character,8,,Special,8000,,Green,1,Supernovas/Kid Pirates,"[DON!! x1] [Opponent's Turn] If this Character is rested, your opponent cannot attack any card other than the Character [Eustass""Captain""Kid].
[Activate: Main] [Once Per Turn] You may rest this Character: Play up to 1 Character card with a cost of 3 or less from your hand.",,-ONE PIECE CARD THE BEST- [PRB-01],https://asia-en.onepiece-cardgame.com/images/cardlist/card/OP01-051_p3.png
OP01-051_r1,"Eustass""Captain""Kid",SR,Character,8,,Special,8000,,Green,1,Supernovas/Kid Pirates,"[DON!! x1] [Opponent's Turn] If this Character is rested, your opponent cannot attack any card other than the Character [Eustass""Captain""Kid].
[Activate: Main] [Once Per Turn] You may rest this Character: Play up to 1 Character card with a cost of 3 or less from your hand.",,-ONE PIECE CARD THE BEST- [PRB-01],https://asia-en.onepiece-cardgame.com/images/cardlist/card/OP01-051_r1.png
OP01-052_p1,Raizo,UC,Character,3,,Slash,4000,1000,Green,1,Land of Wano/The Akazaya Nine,"[When Attacking] [Once Per Turn] If you have 2 or more rested Characters, draw 1 card.",,-ONE PIECE CARD THE BEST- [PRB-01],https://asia-en.onepiece-cardgame.com/images/cardlist/card/OP01-052_p1.png
OP01-052_p2,Raizo,UC,Character,3,,Slash,4000,1000,Green,1,Land of Wano/The Akazaya Nine,"[When Attacking] [Once Per Turn] If you have 2 or more rested Characters, draw 1 card.",,-ONE PIECE CARD THE BEST- [PRB-01],https://asia-en.onepiece-cardgame.com/images/cardlist/card/OP01-052_p2.png
OP01-052_r1,Raizo,UC,Character,3,,Slash,4000,1000,Green,1,Land of Wano/The Akazaya Nine,"[When Attacking] [Once Per Turn] If you have 2 or more rested Characters, draw 1 card.",,-ONE PIECE CARD THE BEST- [PRB-01],https://asia-en.onepiece-cardgame.com/images/cardlist/card/OP01-052_r1.png
OP01-070_p3,Dracule Mihawk,SR,Character,9,,Slash,9000,,Blue,1,The Seven Warlords of the Sea,[On Play] Place up to 1 Character with a cost of 7 or less at the bottom of the owner's deck.,,-ONE PIECE CARD THE BEST- [PRB-01],https://asia-en.onepiece-cardgame.com/images/cardlist/card/OP01-070_p3.png
OP01-070_r1,Dracule Mihawk,SR,Character,9,,Slash,9000,,Blue,1,The Seven Warlords of the Sea,[On Play] Place up to 1 Character with a cost of 7 or less at the bottom of the owner's deck.,,-ONE PIECE CARD THE BEST- [PRB-01],https://asia-en.onepiece-cardgame.com/images/cardlist/card/OP01-070_r1.png
OP01-078_p3,Boa Hancock,SR,Character,4,,Special,5000,1000,Blue,1,The Seven Warlords of the Sea/Kuja Pirates,"[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)
[DON!! x1] [When Attacking]/[On Block] Draw 1 card if you have 5 or less cards in your hand.",,-ONE PIECE CARD THE BEST- [PRB-01],https://asia-en.onepiece-cardgame.com/images/cardlist/card/OP01-078_p3.png
OP01-078_r1,Boa Hancock,SR,Character,4,,Special,5000,1000,Blue,1,The Seven Warlords of the Sea/Kuja Pirates,"[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)
[DON!! x1] [When Attacking]/[On Block] Draw 1 card if you have 5 or less cards in your hand.",,-ONE PIECE CARD THE BEST- [PRB-01],https://asia-en.onepiece-cardgame.com/images/cardlist/card/OP01-078_r1.png
OP01-120_p5,Shanks,SEC,Character,9,,Slash,10000,,Red,1,The Four Emperors/Red-Haired Pirates,"[Rush] (This card can attack on the turn in which it is played.)
[When Attacking] Your opponent cannot activate a [Blocker] Character that has 2000 or less power during this battle.",,-ONE PIECE CARD THE BEST- [PRB-01],https://asia-en.onepiece-cardgame.com/images/cardlist/card/OP01-120_p5.png
OP01-120_r1,Shanks,SEC,Character,9,,Slash,10000,,Red,1,The Four Emperors/Red-Haired Pirates,"[Rush] (This card can attack on the turn in which it is played.)
[When Attacking] Your opponent cannot activate a [Blocker] Character that has 2000 or less power during this battle.",,-ONE PIECE CARD THE BEST- [PRB-01],https://asia-en.onepiece-cardgame.com/images/cardlist/card/OP01-120_r1.png
OP01-120_r2,Shanks,SEC,Character,9,,Slash,10000,,Red,1,The Four Emperors/Red-Haired Pirates,"[Rush] (This card can attack on the turn in which it is played.)
[When Attacking] Your opponent cannot activate a [Blocker] Character that has 2000 or less power during this battle.",,-ONE PIECE CARD THE BEST- [PRB-01],https://asia-en.onepiece-cardgame.com/images/cardlist/card/OP01-120_r2.png
OP01-121_p3,Yamato,SEC,Character,5,,Strike,5000,1000,Green,1,Land of Wano,"Also treat this card's name as [Kouzuki Oden] according to the rules.
[Double Attack] (This card deals 2 damage.)
[Banish] (When this card deals damage, the target card is trashed without activating its Trigger.)",,-ONE PIECE CARD THE BEST- [PRB-01],https://asia-en.onepiece-cardgame.com/images/cardlist/card/OP01-121_p3.png
OP01-121_r1,Yamato,SEC,Character,5,,Strike,5000,1000,Green,1,Land of Wano,"Also treat this card's name as [Kouzuki Oden] according to the rules.
[Double Attack] (This card deals 2 damage.)
[Banish] (When this card deals damage, the target card is trashed without activating its Trigger.)",,-ONE PIECE CARD THE BEST- [PRB-01],https://asia-en.onepiece-cardgame.com/images/cardlist/card/OP01-121_r1.png
OP02-004_p4,Edward.Newgate,SR,Character,9,,Special,10000,,Red,1,The Four Emperors/Whitebeard Pirates,"[On Play] Up to 1 of your Leader gains +2000 power until the start of your next turn. Then, you cannot add Life cards to your hand using your own effects during this turn.
[DON!! x2] [When Attacking] K.O. up to 1 of your opponent's Characters with 3000 power or less.",,-ONE PIECE CARD THE BEST- [PRB-01],https://asia-en.onepiece-cardgame.com/images/cardlist/card/OP02-004_p4.png
OP02-004_r1,Edward.Newgate,SR,Character,9,,Special,10000,,Red,1,The Four Emperors/Whitebeard Pirates,"[On Play] Up to 1 of your Leader gains +2000 power until the start of your next turn. Then, you cannot add Life cards to your hand using your own effects during this turn.
[DON!! x2] [When Attacking] K.O. up to 1 of your opponent's Characters with 3000 power or less.",,-ONE PIECE CARD THE BEST- [PRB-01],https://asia-en.onepiece-cardgame.com/images/cardlist/card/OP02-004_r1.png
OP02-013_r1,Portgas.D.Ace,SR,Character,7,,Special,7000,,Red,1,Whitebeard Pirates,"[On Play] Give up to 2 of your opponent's Characters −3000 power during this turn. Then, if your Leader's type includes ""Whitebeard Pirates"", this Character gains [Rush] during this turn.
(This card can attack on the turn in which it is played.)",,-ONE PIECE CARD THE BEST- [PRB-01],https://asia-en.onepiece-cardgame.com/images/cardlist/card/OP02-013_r1.png
OP02-015_p1,Makino,UC,Character,1,,Wisdom,,2000,Red,1,Windmill Village,[Activate: Main] You may rest this Character: Up to 1 of your red Characters with a cost of 1 gains +3000 power during this turn.,,-ONE PIECE CARD THE BEST- [PRB-01],https://asia-en.onepiece-cardgame.com/images/cardlist/card/OP02-015_p1.png
OP02-015_p2,Makino,UC,Character,1,,Wisdom,,2000,Red,1,Windmill Village,[Activate: Main] You may rest this Character: Up to 1 of your red Characters with a cost of 1 gains +3000 power during this turn.,,-ONE PIECE CARD THE BEST- [PRB-01],https://asia-en.onepiece-cardgame.com/images/cardlist/card/OP02-015_p2.png
OP02-015_r1,Makino,UC,Character,1,,Wisdom,,2000,Red,1,Windmill Village,[Activate: Main] You may rest this Character: Up to 1 of your red Characters with a cost of 1 gains +3000 power during this turn.,,-ONE PIECE CARD THE BEST- [PRB-01],https://asia-en.onepiece-cardgame.com/images/cardlist/card/OP02-015_r1.png
OP02-018_p3,Marco,R,Character,4,,Special,5000,1000,Red,1,Whitebeard Pirates,"[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)
[On K.O.] You may trash 1 card with a type including ""Whitebeard Pirates"" from your hand: If you have 2 or less Life cards, play this Character card from your trash rested.",,-ONE PIECE CARD THE BEST- [PRB-01],https://asia-en.onepiece-cardgame.com/images/cardlist/card/OP02-018_p3.png
OP02-018_p4,Marco,R,Character,4,,Special,5000,1000,Red,1,Whitebeard Pirates,"[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)
[On K.O.] You may trash 1 card with a type including ""Whitebeard Pirates"" from your hand: If you have 2 or less Life cards, play this Character card from your trash rested.",,-ONE PIECE CARD THE BEST- [PRB-01],https://asia-en.onepiece-cardgame.com/images/cardlist/card/OP02-018_p4.png
OP02-018_p5,Marco,R,Character,4,,Special,5000,1000,Red,1,Whitebeard Pirates,"[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)
[On K.O.] You may trash 1 card with a type including ""Whitebeard Pirates"" from your hand: If you have 2 or less Life cards, play this Character card from your trash rested.",,-ONE PIECE CARD THE BEST- [PRB-01],https://asia-en.onepiece-cardgame.com/images/cardlist/card/OP02-018_p5.png
OP02-018_r2,Marco,R,Character,4,,Special,5000,1000,Red,1,Whitebeard Pirates,"[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)
[On K.O.] You may trash 1 card with a type including ""Whitebeard Pirates"" from your hand: If you have 2 or less Life cards, play this Character card from your trash rested.",,-ONE PIECE CARD THE BEST- [PRB-01],https://asia-en.onepiece-cardgame.com/images/cardlist/card/OP02-018_r2.png
OP02-089_p1,Judgment of Hell,R,Event,2,,,,,Purple,1,Impel Down,[Counter] DON!! −1 (You may return the specified number of DON!! cards from your field to your DON!! deck.): Give up to a total of 2 of your opponent's Leader or Character cards −3000 power during this turn.,"[] If your opponent has 6 or more DON!! cards on their field, your opponent returns 1 DON!! card from their field to their DON!! deck.",-ONE PIECE CARD THE BEST- [PRB-01],https://asia-en.onepiece-cardgame.com/images/cardlist/card/OP02-089_p1.png
OP02-089_p2,Judgment of Hell,R,Event,2,,,,,Purple,1,Impel Down,[Counter] DON!! −1 (You may return the specified number of DON!! cards from your field to your DON!! deck.): Give up to a total of 2 of your opponent's Leader or Character cards −3000 power during this turn.,"[] If your opponent has 6 or more DON!! cards on their field, your opponent returns 1 DON!! card from their field to their DON!! deck.",-ONE PIECE CARD THE BEST- [PRB-01],https://asia-en.onepiece-cardgame.com/images/cardlist/card/OP02-089_p2.png
OP02-089_p3,Judgment of Hell,R,Event,2,,,,,Purple,1,Impel Down,[Counter] DON!! −1 (You may return the specified number of DON!! cards from your field to your DON!! deck.): Give up to a total of 2 of your opponent's Leader or Character cards −3000 power during this turn.,"[] If your opponent has 6 or more DON!! cards on their field, your opponent returns 1 DON!! card from their field to their DON!! deck.",-ONE PIECE CARD THE BEST- [PRB-01],https://asia-en.onepiece-cardgame.com/images/cardlist/card/OP02-089_p3.png
OP02-089_r1,Judgment of Hell,R,Event,2,,,,,Purple,1,Impel Down,[Counter] DON!! −1 (You may return the specified number of DON!! cards from your field to your DON!! deck.): Give up to a total of 2 of your opponent's Leader or Character cards −3000 power during this turn.,"[] If your opponent has 6 or more DON!! cards on their field, your opponent returns 1 DON!! card from their field to their DON!! deck.",-ONE PIECE CARD THE BEST- [PRB-01],https://asia-en.onepiece-cardgame.com/images/cardlist/card/OP02-089_r1.png
OP02-096_p4,Kuzan,SR,Character,4,,Special,5000,,Black,1,Navy,"[On Play] Draw 1 card.
[When Attacking] Give up to 1 of your opponent's Characters −4 cost during this turn.",,-ONE PIECE CARD THE BEST- [PRB-01],https://asia-en.onepiece-cardgame.com/images/cardlist/card/OP02-096_p4.png
OP02-096_r1,Kuzan,SR,Character,4,,Special,5000,,Black,1,Navy,"[On Play] Draw 1 card.
[When Attacking] Give up to 1 of your opponent's Characters −4 cost during this turn.",,-ONE PIECE CARD THE BEST- [PRB-01],https://asia-en.onepiece-cardgame.com/images/cardlist/card/OP02-096_r1.png
OP02-099_p5,Sakazuki,SR,Character,6,,Special,7000,,Black,1,Navy,[On Play] You may trash 1 card from your hand: K.O. up to 1 of your opponent's Characters with a cost of 5 or less.,,-ONE PIECE CARD THE BEST- [PRB-01],https://asia-en.onepiece-cardgame.com/images/cardlist/card/OP02-099_p5.png
OP02-099_r1,Sakazuki,SR,Character,6,,Special,7000,,Black,1,Navy,[On Play] You may trash 1 card from your hand: K.O. up to 1 of your opponent's Characters with a cost of 5 or less.,,-ONE PIECE CARD THE BEST- [PRB-01],https://asia-en.onepiece-cardgame.com/images/cardlist/card/OP02-099_r1.png
OP02-106_p4,Tsuru,UC,Character,1,,Wisdom,,2000,Black,1,Navy,[On Play] Give up to 1 of your opponent's Characters −2 cost during this turn.,,-ONE PIECE CARD THE BEST- [PRB-01],https://asia-en.onepiece-cardgame.com/images/cardlist/card/OP02-106_p4.png
OP02-106_p5,Tsuru,UC,Character,1,,Wisdom,,2000,Black,1,Navy,[On Play] Give up to 1 of your opponent's Characters −2 cost during this turn.,,-ONE PIECE CARD THE BEST- [PRB-01],https://asia-en.onepiece-cardgame.com/images/cardlist/card/OP02-106_p5.png
OP02-106_r2,Tsuru,UC,Character,1,,Wisdom,,2000,Black,1,Navy,[On Play] Give up to 1 of your opponent's Characters −2 cost during this turn.,,-ONE PIECE CARD THE BEST- [PRB-01],https://asia-en.onepiece-cardgame.com/images/cardlist/card/OP02-106_r2.png
OP02-114_p4,Borsalino,SR,Character,4,,Special,5000,1000,Black,1,Navy,"[Opponent's Turn] This Character gains +1000 power and cannot be K.O.'d by effects.
[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)",,-ONE PIECE CARD THE BEST- [PRB-01],https://asia-en.onepiece-cardgame.com/images/cardlist/card/OP02-114_p4.png
OP02-114_r1,Borsalino,SR,Character,4,,Special,5000,1000,Black,1,Navy,"[Opponent's Turn] This Character gains +1000 power and cannot be K.O.'d by effects.
[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)",,-ONE PIECE CARD THE BEST- [PRB-01],https://asia-en.onepiece-cardgame.com/images/cardlist/card/OP02-114_r1.png
OP02-117_p4,Ice Age,UC,Event,1,,,,,Black,1,Navy,[Main] Give up to 1 of your opponent's Characters −5 cost during this turn.,[] K.O. up to 1 of your opponent's Characters with a cost of 3 or less.,-ONE PIECE CARD THE BEST- [PRB-01],https://asia-en.onepiece-cardgame.com/images/cardlist/card/OP02-117_p4.png
OP02-117_p5,Ice Age,UC,Event,1,,,,,Black,1,Navy,[Main] Give up to 1 of your opponent's Characters −5 cost during this turn.,[] K.O. up to 1 of your opponent's Characters with a cost of 3 or less.,-ONE PIECE CARD THE BEST- [PRB-01],https://asia-en.onepiece-cardgame.com/images/cardlist/card/OP02-117_p5.png
OP02-117_r2,Ice Age,UC,Event,1,,,,,Black,1,Navy,[Main] Give up to 1 of your opponent's Characters −5 cost during this turn.,[] K.O. up to 1 of your opponent's Characters with a cost of 3 or less.,-ONE PIECE CARD THE BEST- [PRB-01],https://asia-en.onepiece-cardgame.com/images/cardlist/card/OP02-117_r2.png
OP02-121_p2,Kuzan,SEC,Character,10,,Special,10000,,Black,1,Former Navy,"[Your Turn] Give all of your opponent's Characters −5 cost.
[On Play] K.O. up to 1 of your opponent's Characters with a cost of 0.",,-ONE PIECE CARD THE BEST- [PRB-01],https://asia-en.onepiece-cardgame.com/images/cardlist/card/OP02-121_p2.png
OP02-121_r1,Kuzan,SEC,Character,10,,Special,10000,,Black,1,Former Navy,"[Your Turn] Give all of your opponent's Characters −5 cost.
[On Play] K.O. up to 1 of your opponent's Characters with a cost of 0.",,-ONE PIECE CARD THE BEST- [PRB-01],https://asia-en.onepiece-cardgame.com/images/cardlist/card/OP02-121_r1.png
OP03-003_p3,Izo,R,Character,1,,Ranged,2000,1000,Red,1,Land of Wano/Whitebeard Pirates,"[On Play] Look at 5 cards from the top of your deck; reveal up to 1 card with a type including ""Whitebeard Pirates"" other than [Izo] and add it to your hand. Then, place the rest at the bottom of your deck in any order.",,-ONE PIECE CARD THE BEST- [PRB-01],https://asia-en.onepiece-cardgame.com/images/cardlist/card/OP03-003_p3.png
OP03-003_p4,Izo,R,Character,1,,Ranged,2000,1000,Red,1,Land of Wano/Whitebeard Pirates,"[On Play] Look at 5 cards from the top of your deck; reveal up to 1 card with a type including ""Whitebeard Pirates"" other than [Izo] and add it to your hand. Then, place the rest at the bottom of your deck in any order.",,-ONE PIECE CARD THE BEST- [PRB-01],https://asia-en.onepiece-cardgame.com/images/cardlist/card/OP03-003_p4.png
OP03-003_p5,Izo,R,Character,1,,Ranged,2000,1000,Red,1,Land of Wano/Whitebeard Pirates,"[On Play] Look at 5 cards from the top of your deck; reveal up to 1 card with a type including ""Whitebeard Pirates"" other than [Izo] and add it to your hand. Then, place the rest at the bottom of your deck in any order.",,-ONE PIECE CARD THE BEST- [PRB-01],https://asia-en.onepiece-cardgame.com/images/cardlist/card/OP03-003_p5.png
OP03-003_r2,Izo,R,Character,1,,Ranged,2000,1000,Red,1,Land of Wano/Whitebeard Pirates,"[On Play] Look at 5 cards from the top of your deck; reveal up to 1 card with a type including ""Whitebeard Pirates"" other than [Izo] and add it to your hand. Then, place the rest at the bottom of your deck in any order.",,-ONE PIECE CARD THE BEST- [PRB-01],https://asia-en.onepiece-cardgame.com/images/cardlist/card/OP03-003_r2.png
OP03-055_p2,Gum-Gum Giant Gavel,C,Event,1,,,,,Blue,1,East Blue/Straw Hat Crew,"[Counter] You may trash 1 card from your hand: Up to 1 of your Leader gains +4000 power during this battle. Then, you may trash 2 cards from the top of your deck.",[] Return up to 1 Character with a cost of 4 or less to the owner's hand.,-ONE PIECE CARD THE BEST- [PRB-01],https://asia-en.onepiece-cardgame.com/images/cardlist/card/OP03-055_p2.png
OP03-055_p3,Gum-Gum Giant Gavel,C,Event,1,,,,,Blue,1,East Blue/Straw Hat Crew,"[Counter] You may trash 1 card from your hand: Up to 1 of your Leader gains +4000 power during this battle. Then, you may trash 2 cards from the top of your deck.",[] Return up to 1 Character with a cost of 4 or less to the owner's hand.,-ONE PIECE CARD THE BEST- [PRB-01],https://asia-en.onepiece-cardgame.com/images/cardlist/card/OP03-055_p3.png
OP03-055_r1,Gum-Gum Giant Gavel,C,Event,1,,,,,Blue,1,East Blue/Straw Hat Crew,"[Counter] You may trash 1 card from your hand: Up to 1 of your Leader gains +4000 power during this battle. Then, you may trash 2 cards from the top of your deck.",[] Return up to 1 Character with a cost of 4 or less to the owner's hand.,-ONE PIECE CARD THE BEST- [PRB-01],https://asia-en.onepiece-cardgame.com/images/cardlist/card/OP03-055_r1.png
OP03-056_p1,Sanji's Pilaf,UC,Event,3,,,,,Blue,1,East Blue,[Main] Draw 2 cards.,[] Activate this card's [Main] effect.,-ONE PIECE CARD THE BEST- [PRB-01],https://asia-en.onepiece-cardgame.com/images/cardlist/card/OP03-056_p1.png
OP03-056_p2,Sanji's Pilaf,UC,Event,3,,,,,Blue,1,East Blue,[Main] Draw 2 cards.,[] Activate this card's [Main] effect.,-ONE PIECE CARD THE BEST- [PRB-01],https://asia-en.onepiece-cardgame.com/images/cardlist/card/OP03-056_p2.png
OP03-056_p3,Sanji's Pilaf,UC,Event,3,,,,,Blue,1,East Blue,[Main] Draw 2 cards.,[] Activate this card's [Main] effect.,-ONE PIECE CARD THE BEST- [PRB-01],https://asia-en.onepiece-cardgame.com/images/cardlist/card/OP03-056_p3.png
OP03-056_r1,Sanji's Pilaf,UC,Event,3,,,,,Blue,1,East Blue,[Main] Draw 2 cards.,[] Activate this card's [Main] effect.,-ONE PIECE CARD THE BEST- [PRB-01],https://asia-en.onepiece-cardgame.com/images/cardlist/card/OP03-056_r1.png
OP03-057_p1,Three Thousand Worlds,R,Event,4,,,,,Blue,1,East Blue/Straw Hat Crew,[Main] Place up to 1 Character with a cost of 5 or less at the bottom of the owner's deck.,[] Place up to 1 Character with a cost of 3 or less at the bottom of the owner's deck.,-ONE PIECE CARD THE BEST- [PRB-01],https://asia-en.onepiece-cardgame.com/images/cardlist/card/OP03-057_p1.png
