card_id,name,rarity,card_type,cost,life,attribute,power,counter,color,block_icon,type,effect,trigger,card_set,card_image_url
ST22-009,Vista,C,Character,1,,Slash,1000,,Blue,3,Whitebeard Pirates,"[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)",,-Ace & Newgate- [ST-22],https://asia-en.onepiece-cardgame.com/images/cardlist/card/ST22-009.png
ST22-009_p1,Vista,C,Character,1,,Slash,1000,,Blue,3,Whitebeard Pirates,"[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)",,-Ace & Newgate- [ST-22],https://asia-en.onepiece-cardgame.com/images/cardlist/card/ST22-009_p1.png
ST22-010,Portgas.D.Ace,C,Character,5,,Special,6000,2000,Blue,3,Whitebeard Pirates,,,-Ace & Newgate- [ST-22],https://asia-en.onepiece-cardgame.com/images/cardlist/card/ST22-010.png
ST22-010_p1,Portgas.D.Ace,C,Character,5,,Special,6000,2000,Blue,3,Whitebeard Pirates,,,-Ace & Newgate- [ST-22],https://asia-en.onepiece-cardgame.com/images/cardlist/card/ST22-010_p1.png
ST22-011,Whitey Bay,C,Character,1,,Slash,1000,2000,Blue,3,Whitebeard Pirates,"[Your Turn] [On Play] You may reveal 2 cards with a type including ""Whitebeard Pirates"" from your hand: Up to 1 of your Leader with a type including ""Whitebeard Pirates"" gains +2000 power during this turn.",,-Ace & Newgate- [ST-22],https://asia-en.onepiece-cardgame.com/images/cardlist/card/ST22-011.png
ST22-011_p1,Whitey Bay,C,Character,1,,Slash,1000,2000,Blue,3,Whitebeard Pirates,"[Your Turn] [On Play] You may reveal 2 cards with a type including ""Whitebeard Pirates"" from your hand: Up to 1 of your Leader with a type including ""Whitebeard Pirates"" gains +2000 power during this turn.",,-Ace & Newgate- [ST-22],https://asia-en.onepiece-cardgame.com/images/cardlist/card/ST22-011_p1.png
ST22-012,Marco,C,Character,4,,Special,5000,1000,Blue,3,Whitebeard Pirates,"[Once Per Turn] If this Character would be K.O.'d by your opponent's effect, you may trash 1 card from your hand instead.
[When Attacking] Reveal 1 card from the top of your deck. If that card's type includes ""Whitebeard Pirates"", this Character gains +1000 power until the end of your opponent's next turn.",,-Ace & Newgate- [ST-22],https://asia-en.onepiece-cardgame.com/images/cardlist/card/ST22-012.png
ST22-012_p1,Marco,C,Character,4,,Special,5000,1000,Blue,3,Whitebeard Pirates,"[Once Per Turn] If this Character would be K.O.'d by your opponent's effect, you may trash 1 card from your hand instead.
[When Attacking] Reveal 1 card from the top of your deck. If that card's type includes ""Whitebeard Pirates"", this Character gains +1000 power until the end of your opponent's next turn.",,-Ace & Newgate- [ST-22],https://asia-en.onepiece-cardgame.com/images/cardlist/card/ST22-012_p1.png
ST22-013,LittleOars Jr.,C,Character,5,,Strike,7000,1000,Blue,3,Giant/Whitebeard Pirates Allies,,,-Ace & Newgate- [ST-22],https://asia-en.onepiece-cardgame.com/images/cardlist/card/ST22-013.png
ST22-013_p1,LittleOars Jr.,C,Character,5,,Strike,7000,1000,Blue,3,Giant/Whitebeard Pirates Allies,,,-Ace & Newgate- [ST-22],https://asia-en.onepiece-cardgame.com/images/cardlist/card/ST22-013_p1.png
ST22-014,A.O.,C,Character,4,,Slash,6000,1000,Blue,3,Whitebeard Pirates Allies,,,-Ace & Newgate- [ST-22],https://asia-en.onepiece-cardgame.com/images/cardlist/card/ST22-014.png
ST22-014_p1,A.O.,C,Character,4,,Slash,6000,1000,Blue,3,Whitebeard Pirates Allies,,,-Ace & Newgate- [ST-22],https://asia-en.onepiece-cardgame.com/images/cardlist/card/ST22-014_p1.png
ST22-015,I Am Whitebeard!!,C,Event,8,,,,,Blue,3,The Four Emperors/Whitebeard Pirates,"[Main] If your Leader's type includes ""Whitebeard Pirates"", play up to 1 [Edward.Newgate] from your hand. Then, you may add 1 card from the top or bottom of your Life cards to your hand. If you do, up to 1 of your Leader gains +2000 power until the end of your opponent's next turn.",,-Ace & Newgate- [ST-22],https://asia-en.onepiece-cardgame.com/images/cardlist/card/ST22-015.png
ST22-016,Take That Back!! Take Back What You Said!!,C,Event,1,,,,,Blue,3,Whitebeard Pirates,"[Counter] Reveal 1 card from the top of your deck. If that card's type includes ""Whitebeard Pirates"", up to 1 of your Leader or Character cards gains +4000 power during this battle.",[] Draw 1 card.,-Ace & Newgate- [ST-22],https://asia-en.onepiece-cardgame.com/images/cardlist/card/ST22-016.png
ST22-017,Fire Fist,C,Event,5,,,,,Blue,3,Whitebeard Pirates,"[Main] You may reveal 2 cards with a type including ""Whitebeard Pirates"" from your hand: Draw 1 card. Then, place up to 1 Character with a cost of 5 or less at the bottom of the owner's deck.",[] Return up to 1 Character with a cost of 3 or less to the owner's hand.,-Ace & Newgate- [ST-22],https://asia-en.onepiece-cardgame.com/images/cardlist/card/ST22-017.png
